"fid","name","gender","lifespan","age_at_death","birth","place_birth_lat","place_birth_lon","place_birth","death","place_death_lat","place_death_lon","place_death","count_memories","count_stories","count_photos","count_sources","count_parents","count_siblings","count_spouses","count_children"
"9JWH-DSS","Mrs. John Coolbroth","Female","ABT 1702–",NA,"+1702","43.58167","-70.36111","Of Scarborough, Cumberland, Maine",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"9Q1F-B91","Hannah Echols","Female","about 1734–1823",89,"+1734","37.5","-78.5","Virginia, British Colonial America","+1823","37.5","-85.25","Kentucky, United States",12,2,11,2,2,8,1,9
"9X1R-QJL","Johannes John Rauenzahner","Male","9 December 1737–9 March 1814",76,"+1737-12-09","49.5714","8.9721","Beerfelden, Odenwaldkreis, Hessen, Germany","+1814-03-09","39.73333","-77.83333","Montgomery Township, Franklin, Pennsylvania, United States",0,0,0,30,2,9,1,11
"9ZSS-XGH","Catherine Roach Johnson","Female","1706–",NA,"+1706","39.988","-75.718","Chester, Pennsylvania, United States",NA,NA,NA,NA,0,0,0,1,0,0,1,3
"G2VN-J59","Joh. Nickel Nagel","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1
"G3JS-LB5","Ingabo Hughes","Female","1730–1785",55,"+1730","40.418","-75.904","Berks, Pennsylvania Colony","+1785","38.16667","-79.11667",", Augusta, Virginia, United States",0,0,0,0,2,7,2,7
"G4X2-PMC","Elizabeth Jordan","Female","1720–1792",72,"+1720",NA,NA,NA,"+1792","40.166","-77.304","Cumberland, Pennsylvania, United States",0,0,0,0,0,0,1,6
"G8B4-44T","Mary Elizabeth Farrar","Female","1698–1758",60,"+1698","37.75","-77.48333","Hanover, Virginia, British Colonial America","+1758","37.75","-77.48333","Hanover, Virginia, British Colonial America",0,0,0,2,2,8,2,23
"G8DD-VGR","Bunker","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G8WM-RCT","Abigail Hale","Female","20 Mar 1688/90–17 March 1793",104,"+1688-03-20","43.2","-78.9","Granville, Hampden County, Massachusetts or Weathersfield, Hartford, Connecticut, British Colonial America","+1793-03-17","42.0668","-72.8616","Granville, Hampden, Massachusetts, United States",0,0,0,19,2,1,1,15
"GCZN-D6H","Thomas Swaffer","Male","about 1706–17 September 1778",72,"+1706","39.988","-75.718","Chester, Pennsylvania, British Colonial America","+1778-09-17","35.1083","-77.0444","New Bern, Craven, North Carolina, United States",1,0,0,6,2,11,2,5
"GD4Q-44Q","Lt John Bean","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"GDW4-NCQ","Johann Francis Lucas Jacoby","Male","1728–1788",60,"+1728",NA,NA,NA,"+1788",NA,NA,NA,0,0,0,20,1,0,2,4
"GGX8-C8D","Chamley","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,4
"GKYJ-4LD","Mary Elizabeth Everitt Averitt","Female","1695–1787",92,"+1695","41.7","-71.5","Rhode Island, USA","+1787","35.3","-79.48333","Moore County, North Carolina, USA",0,0,0,3,2,4,1,6
"GL61-WLZ","Mary","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,3
"GMW2-92X","Benjamin William Peyton","Male","1705–December 1748",43,"+1705","37.41361","-76.52583","Gloucester, Gloucester, Virginia, British Colonial America","+1748-12","35.473","-76.869","Beaufort, North Carolina, British Colonial America",0,0,0,0,2,9,1,8
"GN29-QLP","Joseph Wagner","Male","23 December 1705–14 September 1746",40,"+1705-12-23","49.26268","7.28501","Bierbach, Blieskastel, Saar-Pfalz-Kreis, Saarland, Germany","+1746-09-14","49.26268","7.28501","Bierbach, Blieskastel, Saar-Pfalz-Kreis, Saarland, Germany",0,0,0,1,2,5,1,6
"GNW6-SRD","Sarah Ann Wilson","Female","10 March 1701–1752",51,"+1701-03-10","39","-76.6167","Anne Arundel, Maryland, British Colonial America","+1752","39.15722","-78.24694","Opequon, Frederick, Virginia, British Colonial America",1,1,1,2,0,0,1,14
"GQCG-C8G","John Sullivant","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,1,1
"GQCP-Q3R","Heather Nelson","Female","–",NA,NA,"32.8","-79.96666","of St. Philips, Charleston, S.C.",NA,NA,NA,NA,0,0,0,2,0,0,1,1
"GS4K-LHH","Margaret or Margery Browne","Female","1714–1801",87,"+1714","51.8983","-8.4729","Cork, Cork, Ireland","+1801","43.30556","-70.84611","Berwick, York, Maine, United States",3,1,2,6,2,0,1,8
"GX9D-MPX","Conrad Tresenreuter","Male","1714–",NA,"+1714","51.5","10","Germany",NA,"50.28333","10.86111","Germany",0,0,0,13,2,8,1,7
"K2QL-87C","Curtis Land III","Male","1 December 1702–15 May 1783",80,"+1702-12-01","37","-77.25","Albermarle, Sussex, Virginia, USA","+1783-05-15","36.93333","-77.25","Sussex, Virginia, United States",0,0,0,13,2,10,1,10
"K2T4-MQC","Hannah Baldwin","Female","4 September 1715–1835",120,"+1715-09-04","42.4804","-71.1003","Stoneham, Middlesex, Massachusetts, United States","+1835",NA,NA,NA,0,0,0,9,2,5,2,13
"K2VZ-9VX","Elizabeth Maxfield","Female","18 January 1694–",NA,"+1694-01-18","42.63194","-70.78333","Essex, Massachusetts Bay, British Colonial America",NA,"43.1978","-70.8742","Dover, Strafford, New Hampshire, British Colonial America",0,0,0,14,2,7,1,3
"K4RB-CV5","Anna Maria Sybille Lenning","Female","9 SEP 1710–24 AUG 1790",79,"+1710-09-09","51.1881","10.0528","Eschwege, Hessen Kassel, Germany","+1790-08-24","51.1881","10.0528","Eschwege, Hessen Kassel, Germany",0,0,0,0,2,0,1,1
"K4XB-ZGN","Marcus Henrich Hopffner","Male","16 JUN 1711–AFT. 1755",45,"+1711-06-16","51.1881","10.0528","Eschwege, Hessen Kassel, Germany","+1755",NA,NA,NA,0,0,0,0,1,0,1,1
"K8QW-GD2","Uriah Allard","Male","16 May 1725–20 August 1810",85,"+1725-05-16","41.94906","-71.97188","Woodstock, Windham, Connecticut, United States","+1810-08-20","41.94906","-71.97188","Woodstock, Windham, Connecticut, United States",0,0,0,31,2,4,1,8
"KGB3-3SZ","Rebecca Hurlbut","Female","26 March 1720–",NA,"+1720-03-26","41.70111","-72.67","Wethersfield, Hartford, Connecticut, United States",NA,NA,NA,NA,0,0,0,9,2,5,1,3
"KHXT-DWP","Thomas Hughes","Male","1697–",NA,"+1697","54.65","-8.26666",", Donegal, Inver County, Ireland",NA,NA,NA,NA,1,0,0,9,2,1,1,9
"KLB8-1QB","Jabez Wright","Male","24 April 1728–1796",68,"+1728-04-24","41.6325","-72.2406","Lebanon, New London, Connecticut, British Colonial America","+1796","41.6326","-72.2401","Lebanon, New London, Connecticut, United States",0,0,0,24,2,7,2,8
"KLJJ-YVB","Benjamin Tryon","Male","16 December 1715–",NA,"+1715-12-16","41.70111","-72.67","Wethersfield, Hartford, Connecticut, British Colonial America",NA,NA,NA,NA,2,1,1,9,2,10,1,3
"KVBG-CVS","Mary Sarah Munce","Female","1695–1742",47,"+1695","58.9676","-3.2115","Ireland, Orkney, Scotland, United Kingdom","+1742","33.05","-82.41667","Jefferson, Georgia, United States",0,0,0,4,2,1,2,10
"KVLP-XVS","Deborah Parcher","Female","1710–       1790",80,"+1710","43.67","-71.5","New Hampshire, British Colonial America","+1790",NA,NA,NA,0,0,0,2,2,5,1,12
"KZCP-V4Q","Elizabeth Dyer","Female","1627–",NA,"+1627",NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,0,1,1
"L14M-9P3","Clement Drew Sr","Male","21 March 1694–May 1763",69,"+1694-03-21","43.1978","-70.8742","Dover, Strafford, New Hampshire, British Colonial America","+1763-05","43.16944","-70.92454","Madbury, Strafford, New Hampshire, British Colonial America",0,0,0,4,2,10,1,8
"L1R4-RH6","Margaret Gregg","Female","6 November 1697–1770",73,"+1697-11-06","57.5292","-2.3285","Monquhitter, Aberdeenshire, Scotland","+1770","40.75","-77.75","Pennsylvania, British Colonial America",0,0,0,4,2,0,1,9
"L27H-ZMR","Maria Catharina Mattheis","Female","2. Januar 1699–3 May 1761",62,"+1699-01-02","49.2466","7.3632","Zweibruecken, Rheinland-Pfalz, Germany","+1761-05-03","39.9622","-76.7294","York, York, Pennsylvania, United States",0,0,0,17,2,5,2,12
"L4BT-1XB","Elizabeth Dean","Female","1695–13 June 1737",42,"+1695","51.51","-0.12","London, England","+1737-06-13","32.7503","-83.5003","Georgia, United States",0,0,0,6,0,0,2,9
"L4CZ-3QD","Sarah Ruggles","Female","25 September 1723–after 28 October 1776",53,"+1723-09-25","41.31","-72.9242","New Haven, New Haven, Connecticut, British Colonial America","+1776-10-28","41.66667","-70.25","Barnstable, Plymouth, Massachusetts, United States",1,0,0,10,2,13,1,9
"L4FK-Y7D","Theodosius Lamphere","Male","22 January 1685–27 November 1749",64,"+1685-01-22","41.361","-71.781","Westerly, Kings, Rhode Island, British Colonial America","+1749-11-27","41.361","-71.781","Westerly, Kings, Rhode Island, British Colonial America",1,0,0,27,2,9,1,11
"L4HK-L9K","David Smith","Male","28 January 1726–1783",57,"+1726-01-28","41.842","-69.979","Eastham, Barnstable, Massachusetts Bay, British Colonial America","+1783","41.39222","-73.72528","Carmel, Putnam, New York, United States",1,0,0,7,2,9,1,9
"L4T6-WXC","Johann Friederich Kieffer","Male","1738–",NA,"+1738","40.038","-76.227","Lancaster, Pennsylvania, British Colonial America",NA,"39.7448","-77.0881","Littlestown, Adams, Pennsylvania, British Colonial America",0,0,0,13,2,10,2,9
"L5BQ-TGL","Johann Wilhelm Kell","Male","26 February 1708–May 1786",78,"+1708-02-26","50.5","7.5","Rengsdorf, Neuwied, Rhineland-Palatinate, Germany","+1786-05","35.2156","-81.0653","Lincoln County now, Catawba, North Carolina, United States",0,0,0,20,2,3,1,11
"L5RT-PMJ","John Kinkead","Male","1721–4 August 1772",51,"+1721",NA,NA,NA,"+1772-08-04","40.2019","-77.1931","Carlisle, Cumberland, Pennsylvania, United States",0,0,0,7,2,4,1,6
"L62C-Z8Z","Vardry McBee","Male","23 December 1734–before 18 January 1801",66,"+1734-12-23","37.21666","-77.41666","Bristol Parish, Charles City County, Virginia, British Colonial America",NA,"36.86667","-86.86667","Logan, Kentucky, United States",15,2,13,10,2,7,1,9
"L691-VC5","Gershom Wheelock Sr.","Male","1693–16 March 1770",77,"+1693","42.34583","-71.55278","Marlborough, Middlesex, Massachusetts Bay Colony, British Colonial America","+1770-03-16","42.28333","-71.71667","Shrewsbury, Worcester, Massachusetts Bay Colony, British Colonial America",3,2,2,20,2,10,2,7
"L6B5-4MJ","Samuel Stewart Jr.","Male","4 June 1704–10 November 1785",81,"+1704-06-04","43.3275","-70.6261","Wells, York, Maine, United States","+1785-11-10","43.41","-70.67","York, Maine, United States",14,0,14,26,2,7,1,12
"L6JV-CNK","Jeremiah York","Male","9 September 1683–1765",82,"+1683-09-09","52.1551","-0.7014","Olney, Buckinghamshire, England","+1765","36.06667","-79.11667","Orange, North Carolina, British Colonial America",64,2,37,28,2,5,2,16
"L78Z-VT8","Sabina Vollmer","Female","<1739>–",NA,"+1739","40.5008","-76.3767","Bethel Twp,Lancaster,Pa",NA,"39.7448","-77.0881","Littlestown, Adams, Pennsylvania, United States",0,0,0,10,0,0,1,9
"L8MB-C2K","Margaret Jane Kirkpatrick","Female","1720–23 Sep 1823",103,"+1720","40.03778","-76.30583","Lancaster, Lancaster, Pennsylvania, British Colonial America","+1823-09-23","39.9481","-76.7036","Hamilton Bann, York, Pennsylvania, United States",0,0,0,8,2,8,1,9
"L8MB-C2W","George Clingan","Male","1720–08 Apr 1778",58,"+1720","54.61119","-6.93167","Ulster, Ireland","+1778-04-08","39.9481","-76.7036","Hamilton Bann, York, Pennsylvania, USA",0,0,0,3,2,5,1,9
"L8WL-YH1","Daniel David Morrison III","Male","1 August 1691–24 July 1756",64,"+1691-08-01","42.77917","-70.88333","Newbury, Essex, Massachusetts, United States","+1756-07-24","43.3275","-70.6261","Wells, York, Maine, United States",1,0,1,12,2,8,1,13
"LB7J-9BY","Robert Melton","Male","17 May 1696–24 April 1759",62,"+1696-05-17","37.53333","-77.03333","Saint Peter and Paul Parish, New Kent County, Virginia Colony","+1759-04-24","36.06667","-79.11667","Orange, North Carolina, British Colonial America",6,0,0,5,2,13,2,13
"LBF9-CYZ","Samuel Howland Sr.","Male","20 February 1704–2 May 1797",93,"+1704-02-20","41.61667","-70.98333","Dartmouth, Bristol, Massachusetts, United States","+1797-05-02","41.61667","-70.98333","Dartmouth, Bristol, Massachusetts, United States",10,0,7,87,2,12,2,13
"LC1B-1GV","Henry Harding III","Male","1750–before 4 November 1796",46,"+1750","38.86667","-78.6","Dunmore, Virginia, British Colonial America",NA,"38.18333","-85.65","Jefferson, Kentucky, United States",1,0,0,7,2,4,1,5
"LC52-JSL","Hepzibah Carter","Female","14 March 1725–30 January 1753",27,"+1725-03-14","43.06889","-70.83472","Newington, Rockingham, New Hampshire, British Colonial America","+1753-01-30","43.5817","-70.3611","Scarborough, Cumberland, Massachusetts Bay Colony, British Colonial America",0,0,0,3,2,9,1,4
"LC8H-F4S","Eleanor Bell Corprew","Female","1702–1753",51,"+1702","37.5","-78.5","Virginia, British Colonial America","+1753","35.473","-76.869","Beaufort, North Carolina, United States",0,0,0,5,2,9,1,8
"LCJX-S96","George Thomas Hughson","Male","23 April 1717–25 April 1769",52,"+1717-04-23","41.43778","-74.35972","Phillipsburg, Orange, New York Colony, British Colonial America","+1769-04-25","43.74667","-73.3975","Putnam, Charlotte, New York Colony, British Colonial America",0,0,0,8,2,7,2,14
"LCP5-MQM","Mary Bunker","Female","24 June 1698–",NA,"+1698-06-24","43.1978","-70.8742","Dover, Strafford, New Hampshire, United States",NA,NA,NA,NA,0,0,0,2,2,4,1,8
"LCPL-WPW","Seth Pettypool","Male","about 1701–about March 1773",72,"+1701","37.1819","-77.2209","Prince George, Virginia, United States","+1773-03","36.76472","-78.92806","Halifax, Virginia, United States",3,2,0,13,2,16,1,11
"LCPX-XTG","Ruth Carpenter","Female","before 1730–",NA,NA,"41.7844","-72.3394","Coventry, Windham, Connecticut Colony, British Colonial America",NA,NA,NA,NA,0,0,0,7,2,10,2,5
"LCXR-97D","Mary Rust","Female","7 July 1705–about 3 November 1760",55,"+1705-07-07","42.32558","-72.64143","Northampton, Hampshire, Massachusetts, United States","+1760-11-03","41.7844","-72.3394","Coventry, Tolland, Connecticut, United States",4,0,3,13,0,0,1,8
"LCXS-2CJ","Mary Elizabeth York","Female","10 April 1693–1779",86,"+1693-04-10","52.1551","-0.7014","Olney, Buckinghamshire, England","+1779","35.7","-79.81667","Randolph, North Carolina, United States",1,0,1,8,2,5,2,3
"LCY5-PZ1","Sarah Killam","Female","19 November 1703–",NA,"+1703-11-19","42.01174","-72.5445","Enfield, Hartford, Connecticut, United States",NA,NA,NA,NA,0,0,0,16,2,10,1,9
"LDF6-ZR9","Hugh Blain Kirkpatrick","Male","1696–16 May 1768",72,"+1696","55.14783","-3.64282","Dumfriesshire, Scotland","+1768-05-16","39.7489","-75.9958","West Nottingham Township, Chester, Pennsylvania, United States",1,0,0,9,2,13,1,9
"LDH1-W8D","Moses Hutchinson","Male","21 February 1697–22 Dec 1776",79,"+1697-02-21","41.6325","-72.2406","Lebanon, New London, Connecticut Colony, British Colonial America","+1776-12-22","41.6584","-72.3646","Hebron, Tolland, Connecticut, United States",0,0,0,79,2,8,2,10
"LDMW-9JN","Martha Ragsdale","Female","about 1700–about 1773",73,"+1700","37.1819","-77.2209","Prince George, Virginia, United States","+1773","36.7","-78.35","Mecklenburg, Virginia, United States",2,1,1,10,2,12,1,11
"LDST-SFN","Elizabeth Ryder","Female","about 1650–4 September 1711",61,"+1650","41.06472","-72.42667","Southold, Suffolk, New York Colony, British Colonial America","+1711-09-04","41.06472","-72.42667","Southold, Suffolk, New York, British Colonial America",0,0,0,17,2,5,1,8
"LH6B-TLS","Grace Reynolds","Female","1729–19 December 1787",58,"+1729","43.58167","-70.36111","Scarborough, Cumberland, Maine, British Colonial America","+1787-12-19","43.58167","-70.36111","Scarborough, Cumberland, Maine, United States",0,0,0,9,2,7,1,10
"LH8B-9PS","Esther Russell","Female","4 May 1699–10 May 1779",80,"+1699-05-04","41.35","-72.9","New Haven, Connecticut Colony, British Colonial America","+1779-05-10","41.6664","-73.0269","Plymouth, Litchfield, Connecticut, United States",0,0,0,9,2,10,1,14
"LHF2-FSZ","Ezekiel Herrick","Male","6 November 1699–about 1760",61,"+1699-11-06","42.56667","-70.86667","Beverly, Essex, Massachusetts Bay Colony, British Colonial America","+1760","41.7844","-72.3394","Coventry, Tolland, Connecticut, United States",13,4,7,9,2,5,1,8
"LHF8-Y64","James Merrick","Male","1 January 1698/99–2 January 1790",92,"+1698-01-01","39.4506","-78.6939","Springfield, Hampshire, Massachusetts Bay Colony, British Colonial America","+1790-01-02","42.18333","-72.3","Palmer, Hampshire, Massachusetts, United States",6,1,1,20,2,7,1,7
"LHGD-KNS","Nathan Perry","Male","2 May 1718–14 February 1806",87,"+1718-05-02","42.36667","-71.16667","Watertown, Middlesex, Massachusetts, United States","+1806-02-14","42.4","-71.9","Worcester, Massachusetts, United States",3,0,3,9,2,9,2,6
"LHJW-1GF","Johannes Peter Mohr","Male","7 March 1702–1 January 1740",37,"+1702-03-07","49.74793","8.1029","Alzey, Alzey-Worms, Rhineland-Palatinate, Germany","+1740-01-01","39.87222","-76.95833","Paradise Township, York, Pennsylvania, United States",0,0,0,38,0,0,1,10
"LHKK-GKQ","Jeremiah Rollins","Male","1675–7 December 1768",93,"+1675","43.25583","-70.88444","Somersworth, Strafford, New Hampshire, British Colonial America","+1768-12-07","43.25583","-70.88444","Somersworth, Strafford, New Hampshire, British Colonial America",2,0,0,11,2,4,1,9
"LHKK-RWT","Samuel Randall","Male","1695–1765",70,"+1695","43.5372","-70.4547","Saco, York, Massachusetts Bay Colony, British Colonial America","+1765","43.25583","-70.88444","Somersworth, Strafford, New Hampshire, British Colonial America",0,0,0,5,2,6,2,6
"LHKT-LPM","James Hope Covey Sr","Male","4 March 1687–21 March 1729",42,"+1687-03-04","41.361","-71.781","Westerly, Washington, Rhode Island","+1729-03-21","41.361","-71.781","Westerly, Washington, Rhode Island, United States",0,0,0,25,2,2,1,9
"LHW8-LSS","Captain Daniel Moulton","Male","09 May 1731–26 Aug 1809",78,"+1731-05-09","42.939","-70.838","Hampton, Rockingham, New Hampshire, United States","+1809-08-26","43.58167","-70.36111","Scarborough, Cumberland, Maine, United States",2,0,0,14,2,4,2,10
"LHX9-H8K","CATHERINE WEDGEWOOD","Female","Abt 1697–19 Mar 1776",79,"+1697","43.1978","-70.8742","of Dover, Strafford, NH","+1776-03-19",NA,NA,NA,0,0,0,2,0,0,1,1
"LJYJ-2GM","William John Diffee","Male","1710–17 May 1783",73,"+1710","50.766","-2.14508","Dorset, England","+1783-05-17","35.7","-79.81667","Randolph, North Carolina, United States",3,1,1,3,2,1,1,2
"LK3T-3RK","Abigail Baker","Female","21 January 1739–1817",78,"+1739-01-21","49.75593","8.18261","Framersheim, Alzey-Worms, Rhineland-Palatinate, Germany","+1817","40.8647","-80.5597","Unity, Columbiana, Ohio, United States",2,0,2,4,2,7,1,8
"LK3T-NC5","Sarah Losee","Female","1684–after 1722",39,"+1684","40.6942","-73.9192","Bushwick, Kings, New York, British Colonial America","+1722","40.7026","-73.7888","Jamaica, Queens, New York, British Colonial America",1,0,1,3,2,6,1,8
"LK3T-ND9","John Brass","Male","30 September 1680–1 October 1722",42,"+1680-09-30","40.6462","-73.958","Flatbush, Kings, New York, British Colonial America","+1722-10-01","40.7026","-73.7888","Jamaica, Queens, New York, British Colonial America",1,0,1,5,2,6,2,11
"LK6K-D15","Dorothy Allen","Female","6 September 1707–about May 1752",44,"+1707-09-06","43.10111","-70.71444","Kittery, York, Maine, United States","+1752-05","43.10111","-70.71444","Kittery, York, Maine, United States",12,0,12,17,2,9,1,12
"LKMD-4XZ","Isaac Young Jr.","Male","1698–1757",59,"+1698","54.7227","-6.2063","County Antrim, Ireland","+1757","33.05","-82.41667","Jefferson, Georgia, United States",0,0,0,7,2,0,1,9
"LLCC-G2L","Martha Ely","Female","21 December 1698–24 Feb 1780",81,"+1698-12-21","42.1","-72.55","Springfield, Hampden, Massachusetts, United States","+1780-02-24",NA,NA,NA,0,0,0,18,2,2,1,7
"LLSC-98W","Elizabeth Maddox","Female","1 January 1732–1805",73,"+1732-01-01","37.73333","-77.91667","Goochland, Virginia, British Colonial America","+1805","39.6111","-87.6961","Paris, Edgar, Illinois, United States",1,1,1,3,2,10,2,17
"LM1Z-DNF","Rachel Covey","Female","1 March 1687–26 May 1760",73,"+1687-03-01","41.361","-71.781","Westerly, Kings, Rhode Island, British Colonial America","+1760-05-26","41.361","-71.781","Westerly, Kings, Rhode Island, British Colonial America",1,0,0,14,2,2,1,11
"LRDF-9WJ","Sarah Willes","Female","4 September 1735–1795",60,"+1735-09-04","37.5","-78.5","Virginia, British Colonial America","+1795","36.15","-82.85","Greene, Tennessee, United States",0,0,0,1,1,0,2,22
"LRM2-PL9","Richard Massey","Male","1696–5 June 1740",44,"+1696","36.75083","-77.85","Brunswick, Virginia, British Colonial America","+1740-06-05","36.75083","-77.85","Brunswick, Virginia, British Colonial America",1,0,0,6,2,4,1,9
"LRVV-YSJ","Abigail Flagg","Female","15 April 1694–17 October 1762",68,"+1694-04-16","42.36667","-71.16667","Watertown, Middlesex, Massachusetts Bay Colony, British Colonial America","+1762-10-17","42.28333","-71.71667","Shrewsbury, Worcester, Massachusetts Bay Colony, British Colonial America",0,1,0,18,2,9,1,7
"LT3F-935","Francis Nicholas Marshall","Male","30 August 1728–25 September 1802",74,"+1728-08-30","48.4566","7.2071","Rothau, Bas-Rhin, Alsace, France","+1802-09-25","40.94117","-79.64227","Adams, Pennsylvania, United States",0,0,0,3,2,2,1,5
"LT3X-BSC","Marguerite Grandadam","Female","12 March 1729–4 March 1805",75,"+1729-03-12","48.1734","7.3856","Alsace, France","+1805-03-04","39.8833","-76.9833","Berwick Township, Adams, Pennsylvania, United States",0,0,0,2,2,2,1,5
"LTNR-6ZK","Jonathan Sisson","Male","1687–about May 1755",68,"+1687","41.61667","-70.98333","Dartmouth, Bristol, Massachusetts Bay, British America","+1755-05","41.61667","-70.98333","Dartmouth, Bristol, Massachusetts Bay Colony, British Colonial America",0,0,0,12,2,9,1,11
"LTR4-NNY","Littleberry Lewellin","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"LTT3-L3X","John Phillip Mason","Male","1730–7 April 1812",82,"+1730","49","11.5","Bavaria, Germany","+1812-04-07","40.8339","-80.5406","East Palestine, Columbiana, Ohio, United States",0,0,0,3,2,0,1,8
"LV2Y-844","Adam Sheffield","Male","16 May 1687–1764",77,"+1687-05-16","52.6293","1.2917","Norwich, Norfolk, England","+1764","35.5","-80","North Carolina, United States",0,0,0,4,2,1,1,6
"LV67-FMJ","Priscilla K Bird","Female","1716–1771",55,"+1716","37.5","-78.5","Virginia, United States","+1771","36.915","-77.2794","Sussex, Sussex, Virginia, United States",0,0,0,10,2,0,1,10
"LV76-5CW","Sarah Lanphere","Female","1 March 1687–27 April 1726",39,"+1687-03-01","41.361","-71.781","Westerly, Kings, Rhode Island, British Colonial America","+1726-04-27","41.361","-71.781","Westerly, Kings, Rhode Island, British Colonial America",0,0,0,4,2,0,2,10
"LV7M-1JL","David Waye","Male","20 Jun 1700–10 Mar 1783",82,"+1700-06-20","41.48333","-72.06667","New London, Connecticut Colony, British Colonial America","+1783-03-10","41.55833","-73.0375","Waterbury, New Haven, Connecticut, United States",0,0,0,25,2,10,2,15
"LV92-71L","Michael Franks Jr.","Male","1745–3 February 1814",69,"+1745","48.5818","7.7498","Strasbourg, Alsace France","+1814-02-03","39.8914","-79.865","German Township, Fayette, Pennsylvania, United States",1,0,1,9,2,2,1,12
"LVKG-XM9","Caleb Seward","Male","14 March 1662–2 August 1728",66,"+1662-03-14","41.28945","-72.67468","Guilford, New Haven, Connecticut, United States","+1728-08-02","41.4603","-72.6825","Durham, Middlesex, Connecticut, United States",9,1,1,23,2,8,1,7
"LWJV-TFQ","Elizabeth Livengood","Female","11 June 1743–1790",47,"+1743-06-11","39.8661","-79.81","Highhouse, German Township, Fayette, Pennsylvania, United States","+1790","39.8914","-79.865","German Township, Fayette, Pennsylvania, United States",0,0,0,5,2,1,1,12
"LX7M-129","Edmund Webber","Male","1710–1792",82,"+1710","43.3275","-70.6261","Wells, York, Massachusetts Bay Colony, British Colonial America","+1792","43.154","-70.65","York, York, Massachusetts, United States",0,0,0,7,2,5,1,12
"LYYR-MVK","Anna Maria Graff","Female","1735–",NA,"+1735","48.2355","8.0738","Baden, Germany",NA,NA,NA,NA,0,0,0,18,2,8,1,3
"LZ23-6ZM","Michael Clingan","Male","1698–",NA,"+1698","54.65","-8.11667","Donegal, Ireland",NA,"39.9481","-76.7036","York, Pennsylvania, United States",0,0,0,0,2,0,1,6
