"fid","name","gender","lifespan","age_at_death","birth","place_birth_lat","place_birth_lon","place_birth","death","place_death_lat","place_death_lon","place_death","count_memories","count_stories","count_photos","count_sources","count_parents","count_siblings","count_spouses","count_children"
"G736-XN8","Thomas De Meering","Male","1300–14 February 1368",68,"+1300","53.17994","-0.77671","Meering, Nottinghamshire, England, United Kingdom","+1368-02-14","53.17994","-0.77671","Meering, Nottinghamshire, England, United Kingdom",0,0,0,3,2,0,1,2
"G73L-LQ4","Margaretha van Dudzeele","Female","Abt 1335–Abt 1370",35,"+1335","46","2","France","+1370","0.26667","10.08333","Dame, Komo, Estuaire, Gabon",0,0,0,1,2,1,1,3
"G73N-WBG","Sir Peter de Bedingfield","Male","about 1264–about 1331",67,"+1264","52.2665","1.1995","Bedingfield, Suffolk, England","+1331","52.2665","1.1995","Bedingfield, Suffolk, England",1,0,1,2,2,3,1,3
"G73T-5FL","Sir Edmund de la Pole","Male","about 1337–before 4 August 1419",82,"+1337",NA,NA,NA,NA,"51.8246","-1.0939","Boarstall, Buckinghamshire, England",0,0,0,5,2,5,2,2
"G73X-1FR","Elizabeth De Foun","Female","1300–about 1368",68,"+1300","53.24104","-0.94054","Markham Clinton, Nottinghamshire, England, United Kingdom","+1368",NA,NA,NA,0,0,0,3,2,0,1,2
"G73Y-3QS","William De Standish","Male","1256–1322",66,"+1256","53.587","-2.6666","Standish, Lancashire, England","+1322","53.587","-2.6666","Standish, Lancashire, England",2,0,2,2,2,10,1,2
"G74G-GH3","Sir Robert Molecastre","Male","after 1212–",NA,"+1212",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,1,2
"G74S-3XV","Eleanor de Scales","Female","1315–6 de junho de 1361",46,"+1315","52.71572","0.46158","Middleton, Norfolk, England","+1361-06-06","51.9261","-1.9484","Sudeley, Gloucestershire, England",0,0,0,0,2,3,1,6
"G74V-GK4","John de la Bere IV","Male","Abt 1385–about 1445",60,"+1385",NA,NA,NA,"+1445",NA,NA,NA,1,0,1,0,2,0,1,1
"G755-DNT","Mrs Geoffrey de Sturmy","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G755-FY9","William Paynell","Male","1340–1391",51,"+1340","51.454","-2.592","Bristol, England, United Kingdom","+1391","37.2569","-7.2029","Lepe, Huelva, Andalucia, Spain",2,2,0,0,1,0,1,2
"G755-HWT","Simon de Brockbury","Male","about 1315–circa 1390",75,"+1315","52.0791","-2.3814","Colwall, Herefordshire, England","+1390",NA,NA,NA,0,0,0,3,2,0,1,2
"G75B-KBJ","Lady Isabel Tatton","Female","1385–1425",40,"+1385","52.77951","-1.91711","Staffordshire, England","+1425","50.96554","-2.86596","Barrington, Somerset, England",0,0,0,0,2,1,2,2
"G75K-3DT","Simon Sergeaux","Male","1255–",NA,"+1255",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,2
"G75K-W7C","E MRS Simon SERGEAUX","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G75L-2SC","Robert Marston","Male","1377–about 1450",73,"+1377","52.6955","1.5804","Repps, Norfolk, England, United Kingdom","+1450","52.6955","1.5804","Repps, Norfolk, England, United Kingdom",0,0,0,0,0,0,2,5
"G75P-32L","Margaret Montifichet","Female","1345–1390",45,"+1345","55.45871","-4.62849","Ayr, Ayrshire, Scotland","+1390","55.8081","-3.9555","Dennistoun, Lanarkshire, Scotland",0,0,0,0,2,0,2,5
"G75X-ZTX","Harriet","Female","1370–",NA,"+1370","51.85739","-1.29353","Oxfordshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G763-VXN","Edith Downes","Female","about 1346–",NA,"+1346","52.83333","1.5","Walcott,Norfolk,England.",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G766-JVM","Elizabeth Conyers","Female","1305–",NA,"+1305","53.95887","-1.06697","Sockburn, York, England",NA,NA,NA,NA,0,0,0,0,2,3,1,1
"G76N-DJG","Isabel Derwentwater","Female","1362–1442",80,"+1362","54.8734","-3.096","Cumberland, England, United Kingdom","+1442","53.5692","-2.88746","Ormskirk, Lancashire, England, United Kingdom",0,0,0,0,2,1,1,5
"G76X-8GM","Robert de Coleville","Male","1283–1319",36,"+1283","53.95878","-1.08248","Yorkshire, England","+1319",NA,NA,NA,0,0,0,0,2,0,1,1
"G772-DHV","Alice FitzRalph","Female","1361–1389",28,"+1361","52.1223","1.0722","Baylham, Suffolk, England","+1389",NA,NA,NA,1,0,1,1,2,0,1,1
"G776-Q39","William Sandon","Male","1380–Aft 1400",21,"+1380","52.6581","-1.1243","Belgrave, Leicestershire, England, United Kingdom","+1400","52.6581","-1.1243","Belgrave, Leicestershire, England, United Kingdom",0,0,0,0,2,0,1,2
"G779-G61","Sir David Menzies","Male","1377–1449",72,"+1377","56.61667","-3.88333","Castle Menzies, Weem, Aberfeldy, Perth, Scotland","+1449","58.96667","-2.95","Kirkwall Castle, Kirkwall, Orkney Islands, Scotland",0,0,0,0,2,2,1,5
"G77D-V3Y","Christiana","Female","about 1385–after 1400",16,"+1385","52.4379","-1.6496","England","+1400",NA,NA,NA,0,0,0,0,0,0,1,2
"G77J-MPS","John Mitchell","Male","1400–",NA,"+1400","52.4379","-1.6496","England, United Kingdom",NA,NA,NA,NA,0,0,1,0,0,0,1,2
"G77T-JC6","Isolda Iseult Soligny","Female","about 1214–4 August 1294",80,"+1214","50.25116","-5.06676","Cornwall, England","+1294-08-04","50.9491","-2.8098","South Petherton, Somerset, England",0,0,0,1,2,6,2,9
"G77V-H9G","Lady Constance De Felton","Female","1248–1328",80,"+1248","55.05","-1.74","Ponteland, Castle Ward, Northumberland, England","+1328","55.3763","-1.8309","Edlingham Castle, Edlingham, Northumberland, England",0,0,0,0,0,0,1,1
"G782-79V","Richard Aston","Male","1352–1410",58,"+1352","53.29874","-2.66279","Aston, Cheshire, England","+1410","52.4379","-1.6496","England",0,0,0,2,2,2,2,4
"G783-ZZ4","Elizabeth de Brereton","Female","1312–",NA,"+1312","53.81849","-2.62573","Lancashire, England",NA,NA,NA,NA,0,0,0,2,0,0,1,1
"G784-BBP","John de Villiers II","Male","1250–1324",74,"+1250","52.7379","-1.0077","Brooksby, Leicestershire, England","+1324","35","33","Cyprus",1,0,1,0,2,0,1,1
"G784-FBL","Hedwig von Diepholz","Female","1264–1314",50,"+1264","52.606","8.3706","Diepholz, Diepholz, Hannover, Preußen, Deutschland","+1314","49.9167","2.5","Somme, Picardie, Frankreich",1,0,1,0,2,0,1,7
"G784-TTT","John Ugworthy","Male","1382–1432",50,"+1382","50.73646","-3.71887","Devon, England","+1432","52.4379","-1.6496","England",0,0,0,2,0,0,1,1
"G78H-8YT","Hart","Male","1279–",NA,"+1279","51.3155","0.888","Faversham, Kent, England",NA,"51.3155","0.888","Faversham, Kent, England",0,0,0,0,0,0,1,1
"G78K-MG4","Alan FitzAlan","Male","1238–before 17 May 1276",38,"+1238","54.28333","-1.58333","Bedale, Yorkshire, England",NA,NA,NA,NA,1,1,1,3,2,4,1,4
"G78K-Q32","William Poure","Male","1271–1316",45,NA,NA,NA,NA,"+1316","51.85739","-1.29353","Cheriton, Oxford, England",0,0,0,0,1,1,2,3
"G78K-SY9","William de Threlkeld","Male","1304–23 October 1371",67,"+1304","54.6197","-3.0544","Threlkeld, Cumberland, England","+1371-10-23","49.9167","2.5","Somme, Picardie, France",1,0,1,1,2,1,2,5
"G78N-VDM","Elizabeth Radcliffe","Female","1285–1345",60,"+1285","53.56223","-2.32869","Radcliffe, Lancashire, England","+1345","53.5367","-2.6193","Ince Manor, Lancashire, England",0,0,0,0,2,8,1,3
"G79J-C4N","Joan Shirley","Female","Abt 1390–",NA,"+1390",NA,NA,"Lower Ettington, Warwickshire, England",NA,NA,NA,NA,0,0,0,0,2,7,1,1
"G79M-J1Z","Edmund Ferrers","Male","1386–17 December 1435",49,"+1386","52.85","-1.98333","Chartley Castle, Staffordshire, England","+1435-12-17","52.8438","-1.9966","Stowe-By-Chartley, Staffordshire, England",4,0,3,4,2,4,1,12
"G7B4-DNP","John Bozum","Male","1334–1380",46,"+1334","52.1313","-0.5655","Stagsden, Bedfordshire, England","+1380","52.1759","-0.3158","Roxton, Bedfordshire, England",0,0,1,4,2,0,2,2
"G7BB-JH6","Jane Burton","Female","Abt 1405–Abt 1450",45,"+1405","53.26667","-0.56667","Burton, Lincolnshire, England","+1450",NA,NA,NA,0,0,0,0,2,1,1,2
"G7BF-X3F","Anne Devereaux","Female","1345–1403",58,"+1345","52.1575","-2.6897","Bodenham, Herefordshire, England","+1403","51.7985","-0.0791","Hertford, Hertfordshire, England",2,0,2,2,2,3,1,6
"G7BQ-2QB","William Bruley","Male","1348–1436",88,"+1348","51.746","-1.073","Waterstoke, Oxfordshire, England","+1436","51.746","-1.073","Waterstoke, Oxfordshire, England",1,1,0,5,2,0,1,3
"G7BT-PFZ","John de La Bere","Male","1295–1366",71,"+1295","52.13436","-2.74917","Kynardesley, Herefordshire, England","+1366","50.25116","-5.06676","Cornwall, England",23,1,30,1,2,1,1,7
"G7C4-F1Z","Rose Skeffington","Female","1370–after 1419",50,"+1370","52.71389","-1.10152","Leicestershire, England","+1419",NA,NA,NA,1,0,1,0,2,0,1,3
"G7C5-F61","John Eton","Male","1390–1443",53,"+1390","53.14267","-2.87642","Eaton, Cheshire, England","+1443",NA,NA,NA,1,0,1,0,2,0,1,1
"G7C6-SCF","Michael Le Petit","Male","1342–12 September 1385",43,"+1342","50.2172","-4.9853","Philleigh, Cornwall, England","+1385-09-12","50.2172","-4.9853","Philleigh, Cornwall, England",0,0,0,4,2,0,1,3
"G7C7-9RB","Walter Atte Stone","Male","1335–3 January 1430",95,"+1335","51.9276","0.983","Ardleigh, Essex, England","+1430-01-03","51.9276","0.983","Ardleigh, Essex, England",0,0,0,0,2,0,1,2
"G7CB-SZF","Joan Neville","Female","about 1365–24 November 1443",78,"+1365","53.77847","-1.62123","Farnley, Yorkshire, England","+1443-11-24","53.8","-1.25","Huddleston, Yorkshire, England",1,1,0,1,2,2,1,3
"G7CQ-X6M","Unknown Unknown","Female","about 1337–1380",43,"+1337","51.91833","0.97633","Ardleigh, Essex, England, United Kingdom","+1380","51.91833","0.97633","Ardleigh, Essex, England, United Kingdom",0,0,0,0,0,0,1,2
"G7CV-L2Q","Millicent Herring","Female","about 1306–1355",49,"+1306","50.766","-2.14508",",Dorset,England.","+1355","51.52445","-2.50447","Winterborn, Dorsert, UK",1,0,1,1,0,0,1,1
"G7D5-VKK","Johanna BALDERSTONE","Female","Abt 1304–",NA,"+1304","53.7833","-2.5385","Osbaldeston, Lancashire, England, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,6
"G7D5-XCC","William de Balderstone IV","Male","Abt 1301–1358",57,"+1301","53.7833","-2.5385","Osbaldeston, Lancashire, England, United Kingdom","+1358","53.7472","-2.4834","Blackburn, Lancashire, England, United Kingdom",0,0,0,3,2,2,1,6
"G7D7-YPD","Hugh Pakenham ,Sheriff Of Wiltshire","Male","1410–January 1478",68,"+1410","52.2684","0.8258","Pakenham, Suffolk, England, United Kingdom","+1478-01","51.38681","0.30369","Hartley, Kent, England, United Kingdom",1,1,0,1,2,0,1,4
"G7DB-8Q4","Eleanor de Canc","Female","1335–",NA,"+1335","52.3498","-1.6506","Honiley, Warwickshire, England",NA,"51.3678","0.2126","Lullingstone Castle, Eynsford, Kent, England",2,0,2,1,1,0,1,2
"G7DY-W9T","Marged verch Rhys","Female","1345–",NA,"+1345","52.33022","-3.76641","Wales",NA,NA,NA,NA,0,0,0,0,2,4,1,1
"G7F8-J3W","John De Broughton","Male","1350–1403",53,"+1350","52.02423","-0.41254","Bedfordshire, England","+1403","52.0532","-0.6954","Broughton, Buckinghamshire, England",0,0,0,1,2,0,1,2
"G7FG-ZW4","Robert Maitland","Male","1369–1435",66,"+1369","55.7222","-2.756","Thirlestane Castle, Lauder, Berwickshire, Scotland","+1435","55.95876","-2.77475","Lethington Lennoxlove Tower, Haddington, East Lothian, Scotland",1,0,1,1,2,4,1,9
"G7FH-T1Y","Margaret Stanley","Female","1329–",NA,"+1329","54.3819","-1.9311","West Grinton, Yorkshire, England",NA,NA,NA,NA,0,0,0,0,0,0,2,2
"G7FL-3YF","William de Timperley","Male","1275–1335",60,"+1275","53.3953","-2.3182","Timperley, Cheshire, England","+1335","53.3953","-2.3182","Timperley, Cheshire, England",1,0,1,4,2,1,1,3
"G7FL-PCT","John Helligan","Male","1345–Abt. 1418",73,"+1345","49","13","Europe","+1418",NA,NA,NA,0,0,0,1,2,0,1,1
"G7FL-PTM","Isabel Carthuther","Female","about 1346–",NA,"+1346","49","13","Europe",NA,NA,NA,NA,0,0,0,1,2,0,1,1
"G7FL-YX4","Nicolas Helligan","Male","–after 1395",NA,NA,"50.25116","-5.06676","Treblethick, Cornwall, England","+1395","50.52784","-4.68189","Blisland, Cornwall, England",0,0,0,0,2,0,1,1
"G7FN-171","Robert Conny or Connin","Male","abt.  1303–",NA,"+1303","46","2","France",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G7FZ-T67","Marion Thornborough","Female","about 1341–1386",45,"+1341","52.4379","-1.6496","England","+1386-09-10","52.0506","-1.7828","Chipping Campden, Gloucestershire, England",0,0,0,1,1,0,1,7
"G7GC-5TM","William De Compton","Male","1270–",NA,"+1270","50.47261","-3.59829","Compton, Devon, England",NA,"50.47261","-3.59829","Compton, Devon, England",0,0,0,0,2,2,2,2
"G7GD-VLQ","John Mychael Lennard","Male","1320–",NA,"+1320","52.4379","-1.6496","England, United Kingdom",NA,"52.4379","-1.6496","England, United Kingdom",0,0,0,0,0,0,1,1
"G7GF-74K","Marguerite d'Aulnay","Female","about 1300–about 1350",50,"+1300","40.852","14.268","Naples, Kingdom of Naples","+1350","40.852","14.268","Naples, Kingdom of Naples",1,0,1,3,2,0,1,2
"G7GZ-GN4","Dame Jacquemine de Haveskerque - Dame de Watton","Female","1331–1405",74,"+1331","50.83333","4","Belgium","+1405","46","2","France",0,0,0,0,2,0,1,2
"G7GZ-SH7","Amicia Norris","Female","1240–",NA,"+1240",NA,NA,NA,NA,"52.4379","-1.6496","England",0,0,0,0,0,0,1,1
"G7GZ-SPT","Jean","Female","1275–1338",63,"+1275","50.6708","-3.7559","Moretonhampstead, Devon, England","+1338","50.6188","-3.7193","Lustleigh, Teignbridge district, Devonshire, England, United Kingdom",0,0,0,0,0,0,1,2
"G7H6-79Q","Sir John Maxwell of Calderwood","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,10
"G7H9-S6C","John Mitchell","Male","about 1348–after 1359",12,"+1348","52.4379","-1.6496","England, United Kingdom","+1359",NA,NA,NA,0,0,0,0,2,0,1,1
"G7HC-HNH","Margaret de Brewse","Female","about 1376–after 1406",31,"+1376","53.37749","-0.18525","Girsby, Lincolnshire, England","+1406","52.4379","-1.6496","England",0,0,0,0,2,2,1,4
"G7HM-B97","Thomas Hynton","Male","after 1339–1420",80,"+1339","52.15871","-1.55432","Hynton, Warwickshire, England, United Kingdom","+1420","51.91833","0.97633","Ardleigh, Essex, England, United Kingdom",0,0,0,2,2,3,1,1
"G7HM-G3C","Robert de Willerby","Male","1299–about 1340",41,"+1299","54.18811","-0.44916","Willerby, Yorkshire, England","+1340",NA,NA,NA,0,0,0,0,1,0,1,1
"G7HM-LJH","Elena St Owen","Female","1310–1339",29,"+1310",NA,NA,"Otteby Manor, Otteby, Lancashire, England","+1339",NA,NA,NA,0,0,0,0,0,0,1,2
"G7J3-B3S","Mrs Petronella de Banastre","Female","1312–4 May 1388",76,"+1312","53.6796","-2.7974","Bretherton, Lancashire, England","+1388-05-04","54.0935","-2.6676","Claughton Manor, Lancashire, England",0,0,0,1,0,0,2,7
"G7J6-KW2","John of Bradenstoke","Male","Bef 1315–Aft 1363",50,NA,"51.39235","-2.04346","Wiltshire, England","+1363",NA,NA,NA,0,0,0,2,2,3,2,2
"G7JN-3T7","Richard de Coombes","Male","1318–1350",32,"+1318",NA,NA,"Coombes, Adur district, West Sussex, England, United Kingdom","+1350",NA,NA,NA,0,0,0,0,1,0,1,1
"G7JN-6KH","Jane de Coombes","Female","1332–",NA,"+1332","50.981","-0.3385","Sussex, England",NA,NA,NA,NA,0,0,0,0,1,0,2,5
"G7JP-B59","Margery Sutton","Female","Abt 1364–",NA,"+1364","51.8582","0.9653","Wivenhoe, Essex, England",NA,NA,NA,NA,0,0,0,0,2,0,1,2
"G7JV-W3H","Constance Lambert","Female","1419–1465",46,"+1419","53.95878","-1.08248","Yorkshire, England","+1465","53.8352","-0.7814","Holme-on-Spalding-Moor, Yorkshire, England",2,0,2,1,2,5,1,1
"G7JX-9V3","Joan verch Ieuan","Female","about 1363–about 1445",82,"+1363","51.6147","-3.80398","Baglan, Glamorgan, Wales","+1445","52.33022","-3.76641","Wales",0,0,0,1,2,0,1,11
"G7K5-2WQ","Margaret de Filliol","Female","about 1334–",NA,"+1334","52.37687","0.46401","Mildenhall, Suffolk, England, United Kingdom",NA,NA,NA,NA,0,0,0,0,2,0,1,3
"G7KR-3WN","Margaret Wight","Female","1400–1460",60,"+1400","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom","+1460","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom",0,0,0,0,2,0,1,1
"G7L3-J4Y","Elizabeth de Bernake","Female","Cir 1311–1350",39,"+1311","53.4853","-2.1783","Clayton, Lancashire, England, (Present UK)","+1350","53.7833","-1.8188","Clayton, Yorkshire, England, (Present UK)",0,0,0,0,0,0,1,1
"G7L6-WZQ","Sir William Horne","Male","about 1345–",NA,"+1345","53.95887","-1.06697","York, Yorkshire, England",NA,"52.4379","-1.6496","England",1,0,1,0,2,0,1,2
"G7LG-38V","Anne Plunkett","Female","about 1355–1390",35,"+1355","53","-8","Ireland","+1390","52.4379","-1.6496","England",0,0,0,3,2,0,1,2
"G7LK-CJP","Hugh de Waterton","Male","about 1324–2 July 1410",86,"+1324","53.15812","-0.23925","Lincolnshire, England","+1410-07-02","52.4379","-1.6496","England",0,0,0,0,2,2,2,2
"G7ML-XWQ","Alice de Walsingham","Female","1374–1426",52,"+1374","52.89174","0.87069","Little Walsingham, Norfolk, England","+1426","52.0936","1.2578","Great Bealings, Suffolk, England",1,0,1,1,2,3,1,3
"G7MQ-4N6","Margaret de Lindsay","Female","1352–4 February 1403",51,"+1352","55.4667","-3.65","Crawford, Lanarkshire, Scotland","+1403-02-04","55.4782","-2.555","Jedburgh, Roxburghshire, Scotland",0,0,0,1,2,2,1,1
"G7N8-W5Y","John Manningham","Male","1294–1333",39,"+1294","50.766","-2.14508","Dorset, England","+1333","52.4379","-1.6496","England",0,0,0,0,0,0,1,1
"G7NB-TYV","Mrs Murchauth O""Madden","Female","1275–1350",75,"+1275","53.66667","-9","Thomond, Connaught, Ireland","+1350","53.66667","-9","Thomond, Connaught, Ireland",0,0,0,0,0,0,1,1
"G7NS-BK8","Sir Thomas Poley Lord of Boxted","Male","1345–1414",69,"+1345","52.3048","0.9384","Walsham-le-Willows, Mid Suffolk, Suffolk, England","+1414","51.83747","-0.18951","Codreth, Hertfordshire, England, United Kingdom",0,0,0,0,2,0,2,12
"G7NW-1CV","Glover","Female","–",NA,NA,"52.784","-2.2545","Gnosall, Staffordshire, England",NA,"52.7861","-2.2554","Gnosall, Stafford Borough, Staffordshire, England",0,0,0,0,0,0,1,1
"G7NZ-L1Z","Mrs. John Manningham","Female","about 1300–",NA,"+1300","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G7P2-F8C","William Deincourt II","Male","about 1327–before 2 June 1364",37,"+1327","53.13866","-0.3593","Blankney, Lincolnshire, England",NA,"51.5799","-0.6904","Wooburn, Buckinghamshire, England",0,0,0,3,2,1,1,3
"G7PD-F5C","Sir John de Northwode","Male","1328–27 February 1378",50,"+1328","51.8808","0.5506","Braintree, Essex, England","+1378-02-27","51.4","0.83333","Isle of Sheppey, Kent, England",2,0,2,4,2,4,2,9
"G7PD-GBF","Roger de Northwode","Male","26 March 1307–5 November 1361",54,"+1307-03-26","51.92172","0.50205","Shalford, Essex, England","+1361-11-05","51.92172","0.50205","Shalford, Essex, England",1,0,1,3,2,6,2,9
"G7PT-1DM","Alice Bostock","Female","1350–1385",35,"+1350","53.25","-2.11667","Macclesfield, Cheshire, England","+1385","52.64306","-2.71362","Shropshire, England",1,0,0,1,2,7,1,2
"G7Q2-G6T","Jane de Swynford","Female","–1420",NA,NA,"51.5683","0.3397","West Horndon, Essex, England","+1420","51.58395","0.36237","East Horndon, Essex, England",0,0,0,4,2,0,1,2
"G7Q2-KXS","Alianor Furneaux","Female","1298–1352",54,"+1298","51.1797","-3.2185","Kilve, Somersetshire, England","+1352","52.4379","-1.6496","England",0,0,0,0,2,11,1,1
"G7Q9-V9D","Paynell","Male","ABT 1310–",NA,"+1310","51.454","-2.589","Bristol, Gloucestershire, England",NA,NA,NA,NA,0,0,0,0,1,0,1,1
"G7QG-7J2","John Scott de Calverley, II","Male","1270–1362",92,"+1270","53.83","-1.6857","Calverley, Yorkshire, England","+1362","53.8301","-1.6852","Calverley, West Riding of Yorkshire, England",0,0,0,2,2,6,1,6
"G7QK-LPM","Roger Andrews","Male","before 1408–after 1419",13,NA,"52.4379","-1.6496","England","+1419",NA,NA,NA,0,0,0,0,0,0,1,1
"G7QK-LVH","Thomas de Fouleshurst","Male","1366–1417",51,"+1366","53.0676","-2.5235","Nantwich, Cheshire, England","+1417","53.1004","-2.4439","Crewe, Cheshire, England",1,0,1,0,2,2,1,3
"G7QL-2NY","Joanna Warde","Female","1287–7 September 1362",75,"+1287","53.88132","-1.70709","Guiseley, Yorkshire, England","+1362-09-07","52.0558","-2.7172","Hereford, Herefordshire, England",1,0,1,1,2,2,1,6
"G7QV-NXK","Margaret De Berkeley","Female","1274–4 May 1320",46,"+1274",NA,NA,"Berkeley, Gloustershire, England","+1320-05-04",NA,NA,"Kingagrove, Gloucestershire, England",1,1,0,1,2,5,2,5
"G7QW-1YT","John Rempston Of Rempstone","Male","ung. 1340–",NA,"+1340","52.8","-1.13333","Rempstone, Nottinghamshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,2
"G7QZ-TJB","Thomas Congrave","Male","1400–1460",60,"+1400","50.7413","-2.4919","Stratton, Dorset, England","+1460","50.7418","-2.4921","Stratton, Dorset, England",0,0,0,4,0,0,1,1
"G7R1-XF6","Anders Håkansson","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,2,1,3
"G7R1-XFZ","Kjerstin Månsdotter","Female","1405–1460",55,"+1405","58.41667","15.75","Östergötland, Sweden","+1460","59.0295","16.453","Sköldinge, Södermanland, Sweden",0,0,0,0,0,0,1,3
"G7R9-X8V","Henry Fulford II","Male","1390–Abt April 1420",30,"+1390","50.71246","-3.71408","Great Fulford, Devonshire, England","+1420-04","50.71246","-3.71408","Great Fulford, Devonshire, England",3,0,3,1,2,0,2,5
"G7RC-3CW","Margery de Leigh","Female","1407–1460",53,"+1407","53.25","-2.11667","Adlington, Macclesfield, Cheshire, England","+1460","49.9167","2.5","Somme, Picardie, France",0,0,0,1,2,3,1,11
"G7RC-T7P","Elene de la Roche","Female","Abt 1395–4 November 1440",45,"+1395","52.5033","-1.7921","Castle Bromwich, Warwickshire, England","+1440-11-04","52.4389","-1.648","Meriden, Warwickshire, England",2,0,2,4,2,0,2,12
"G7RN-JV1","Juliana Vautort","Female","1300–",NA,"+1300","51.11974","-2.9","Somerset, England",NA,NA,NA,NA,0,0,0,0,2,6,1,1
"G7RZ-D4J","Thomas Darcy","Male","about 1320–1359",39,"+1320","53","-8","Ireland","+1359","52.4379","-1.6496","England",0,0,0,0,2,4,1,1
"G7S3-R51","Henry le Moyns II","Male","1376–1402",26,"+1376","51.28114","-0.40057","Surrey, England","+1402","51.28114","-0.40057","Beechworth, Surrey, England",0,0,0,0,2,0,1,1
"G7S3-T1K","Eustace Sandeby","Female","Abt 1330–about 1386",56,"+1330","51.31883","0.92722","Of, Goodnestone, Kent, England","+1386",NA,NA,NA,0,0,0,0,2,0,2,5
"G7S4-2W7","Clare Walden","Female","about 1355–after 1375",21,"+1355","54.2409","-1.98462","Walden, Yorkshire, England","+1375","51.85229","0.61466","Essex, England",0,0,0,0,0,0,1,1
"G7S4-4GL","John FitzSimon","Male","about 1342–May 1392",50,"+1342","51.85229","0.61466","of North Shoebury, Essex, England","+1392-05","51.54407","0.79801","North Shoebury, Rochford, Essex, England",0,0,0,0,2,0,2,3
"G7S4-591","Elizabeth de Lisle","Female","1339–1378",39,"+1339","53.91667","-1.56667","Rougemont Castle, Weeton, Yorkshire, England","+1378","53.95878","-1.08248","Yorkshire, England",0,0,0,5,2,4,1,6
"G7S4-KG1","Bartram Sandeby","Male","about 1316–",NA,"+1316","53.4512","-1.2712","Ravenfield, Yorkshire, England, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G7S4-PPC","Sir Reginald Hussey I, Earl of Holbroke","Male","17 December 1290–24 February 1338",47,"+1290-12-17","51.4048","-2.3635","Charlcombe, Somerset, England","+1338-02-24","51.11974","-2.9","Somerset, England",3,0,3,0,2,0,2,8
"G7S4-XCH","Thomas Sharpe","Male","1350–",NA,"+1350","51.8713","0.6924","Coggeshall, Essex, England",NA,"51.87517","0.67458","Coggeshall, Essex, England, United Kingdom",0,0,0,1,2,0,2,3
"G7S4-Y3Q","Elizabeth Somerville","Female","about 1312–1349",37,"+1312","52.7148","-1.105","Cossington, Leicestershire, England","+1349","52.865","-2.0792","Bramshall and Sandon, Stafford, England",0,0,0,1,2,1,2,3
"G7S4-YR2","Mrs. John Tey","Female","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G7SC-K9D","William De Cheywynd II","Male","Abt 1355–February 1395",40,"+1355","52.8198","-2.0285","Ingestre, Staffordshire, England","+1395-02",NA,NA,NA,0,0,0,0,2,4,1,9
"G7SG-GJF","Sarah MacKenzie","Female","1416–1464",48,"+1416","59.98333","17.8","Uppland, Norway","+1464","63.42972","10.39333","Trondheim, Sor-Trondelag, Norway",0,0,0,0,0,0,2,1
"G7SG-ZF8","Thomas White","Male","about 1410–1480",70,"+1410","51.22608","0.75054","Kent, England","+1480","51.22608","0.75054","Kent, England",0,0,0,0,0,0,1,1
"G7SH-75P","Margaret de Pert","Female","1387–14 Apr 1434",47,"+1387",NA,NA,NA,"+1434-04-14","51.4927","-0.0666","Bermondsey, Surrey, England",1,0,1,2,2,1,1,3
"G7SH-92P","William de Bois","Male","about 1296–",NA,"+1296","53.11667","-0.16667","Coningsby, Lincolnshire, England",NA,"53.11667","-0.16667","Coningsby, Lincolnshire, England",0,0,0,1,2,0,1,2
"G7SH-MB1","Thomas Hopton","Male","1370–5 November 1427",57,"+1370","52.3223","1.5987","Westwood, Blythborough, Suffolk, England","+1427-11-05","52.2751","1.0653","Suffolk, England",1,0,1,4,2,0,1,3
"G7SH-MM9","Thomas John Lucombe II","Male","about 1339–about 1400",61,"+1339","50.9556","-4.1356","Great Torrington, Devon, England","+1400","50.95575","-4.10548","Stevenstone, Devon, England",0,0,0,0,2,0,1,1
"G7SH-MZC","Cicely Bromhall","Female","about 1322–after 1339",18,"+1322","52.4379","-1.6496","England","+1339",NA,NA,NA,0,0,0,1,2,4,1,7
"G7SQ-73F","Philip Somerville","Male","1278–23 January 1356",78,"+1278","52.73333","-1.73333","Wichnor, Staffordshire, England","+1356-01-23","52.7148","-1.105","Cossington, Barrow Upon Soar, Leicestershire, England",0,0,0,2,2,6,1,2
