"fid","name","gender","lifespan","age_at_death","birth","place_birth_lat","place_birth_lon","place_birth","death","place_death_lat","place_death_lon","place_death","count_memories","count_stories","count_photos","count_sources","count_parents","count_siblings","count_spouses","count_children"
"93QC-3S2","Robert ap Seisyll","Male","about 1358–",NA,"+1358","51.85","-3.13333","Gwernvale, Llangatwg, Breconshire, Wales",NA,NA,NA,NA,0,0,0,1,2,3,1,2
"93QD-9CM","Crisli John","Female","1437–",NA,"+1437","51.75","-3.38333","Merthyr Tydfil, Glamorgan, Wales",NA,NA,NA,NA,0,0,0,0,2,1,2,4
"93QH-B67","Margred Eyton","Female","–",NA,NA,"53.07121","-2.90385","of,Holt,Denbighshire,Wales",NA,NA,NA,NA,0,0,0,0,1,0,1,2
"93QJ-BSV","Llywelyn ap William","Male","about 1529–",NA,"+1529","52.04417","-3.47434","of,Merthyr Cynog,Breconshire,Wales",NA,NA,NA,NA,0,0,0,0,1,0,1,1
"93QK-BG2","Dafydd Gam ap Cynwrig","Male","about 1170–",NA,"+1170","52.33022","-3.76641","Wales",NA,NA,NA,NA,0,0,0,0,2,5,1,2
"93QK-BHX","Jonet ferch Tudur","Female","about 1170–",NA,"+1170","53.3875","-4.4054","of Bodewryd,Llaneilian,Anglesey,Wales",NA,NA,NA,NA,0,0,0,0,2,6,1,2
"93QM-94P","Mallt ferch Madog","Female","about 1330–",NA,"+1330","53.30609","-3.80745","of Gloddaith, Eglwys-rhos, Caernarvonshire, Wales",NA,NA,NA,NA,1,0,1,0,1,0,1,3
"93QM-M3H","Gruffudd ap Ieuan Llwyd","Male","about 1340–after 1390",51,"+1340","52.3336","-3.3823","Powys, Wales","+1390","52.33022","-3.76641","likely wales",0,0,0,0,2,6,1,6
"93QM-WJM","Arddun verch Dafydd","Female","ABT    1389–",NA,"+1389","52.5629","-3.1492","of,Mochnant Uwch Rh,Montgomeryshire,Wales",NA,NA,NA,NA,0,0,0,0,2,2,1,5
"93QN-CDM","Elen Hywel","Female","–",NA,NA,"51.93055","-3.40545","of Ffrwdgrech,Llan-faes,Breconshire,Wales",NA,NA,NA,NA,0,0,0,0,2,0,1,9
"93QN-L88","Margred ferch Ieuan","Female","1448–",NA,"+1448","52.33022","-3.76641","Wales",NA,NA,NA,NA,0,0,0,0,2,5,2,9
"93QS-TR9","Gwenhwyfar ferch Ednyfed","Female","Abt 1394–Deceased",NA,"+1394",NA,NA,"of Bagillt, Flint, Flintshire, Wales",NA,NA,NA,NA,0,0,0,0,2,1,1,1
"93QT-RN8","Ieuan ap Gruffudd  ap Ieuan ap Iorwerth","Male","Abt. 1466–about 1530",64,"+1466","52.5629","-3.1492","of,Gorddwr,Montgomeryshire,Wales","+1530","52.97229","-3.03403","of Cristionydd Cynrig,Rhiwabon,Denbighshire,Wales",1,0,1,0,2,0,2,22
"93QW-PMZ","Thomas Ap Gruffudd","Male","about 1474–",NA,"+1474","51.75","-3.3833","of Merthyr,Uwch Caeach,Glamorganshire,Wales",NA,NA,NA,NA,0,0,0,0,2,0,1,1
"93RT-RKG","Joan Markenfield","Female","1410–14 Mar 1473",63,"+1410","54.1363","-1.5233","Markenfield Hall, Ripon, Yorkshire, England","+1473-03-14","53.95878","-1.08248","Yorkshire, England",0,0,0,5,2,9,1,9
"93YV-5WT","David Boswell - Fourth Lord of Balgregie, First Lord of Boswell","Male","1411–17 April 1490",79,"+1411","56.25","-3.16667","Fife, Scotland","+1490-04-17","56.25","-3.16667","Balgregie, Fifeshire, Scotland, United Kingdom",1,0,1,3,2,5,2,11
"9439-KK6","Ieuan Llwyd ap Gruffydd","Male","1345–",NA,"+1345","52.74706","-3.87753","Merionethshire, Wales",NA,"52.33022","-3.76641","Wales",0,0,0,0,0,0,2,3
"943F-TN4","Margaret verch Dafydd","Female","1344–",NA,"+1344","52.33022","-3.76641","Wales",NA,NA,NA,NA,0,0,0,1,2,3,1,1
"9474-Z9S","Emma Grosvenor","Female","1432–After 1465",34,"+1432","54.85","-3.2833","Holme, Cheshire,England","+1465",NA,NA,NA,0,0,0,0,2,7,1,1
"9488-9SH","Sir Thomas Grey","Male","about 1455–20 September 1501",46,"+1455","52.6592","-1.2236","Groby Old Hall, Groby, Leicestershire, England","+1501-09-20","52.5013","-1.543","Astley, Warwickshire, England",22,2,16,20,2,1,2,14
"94JV-DDC","John Hervey","Male","1420–1480",60,"+1420","52.215","-0.459","Thurleigh, Bedfordshire, England","+1480","52.215","-0.459","Thurleigh, Bedfordshire, England",0,0,0,0,2,3,2,4
"94NZ-CMB","John or Robert Riddlesworth","Male","1445–",NA,"+1445","52.2459","0.7112","Bury Saint Edmunds, West Suffolk district, Suffolk, England, United Kingdom",NA,NA,NA,NA,1,0,0,1,0,0,1,1
"94NZ-H1X","Mrs. Riddlesworth","Female","Abt 1450–",NA,"+1450","52.2459","0.7112","Bury Saint Edmunds, West Suffolk district, Suffolk, England, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"94PD-3LX","Baroness Margaret Beauchamp Duchess of Somerset","Female","1 January 1405–8 August 1482",77,"+1405-01-01","52.2143","-0.5036","Bletsoe, Bedfordshire, England","+1482-08-08","50.8009","-1.9864","Wimborne Minster, Dorset, England",12,1,8,8,2,2,2,7
"94Q2-Q1L","Margaret Grace Hamerton","Female","1405–1468",63,"+1405","54.0105","-1.3021","Green Hammerton, Yorkshire, England","+1468","53.65401","-2.62679","Duxbury Hall, Chorley, Lancashire, England",0,0,0,2,0,0,1,2
"94R3-TX7","Henry Howard of Wigenhall","Male","12 March 1387–14 February 1436",48,"+1387-03-12","51.9879","0.9","Stoke by Nayland, Suffolk, England","+1436-02-14","51.9538","0.4892","Wethersfield, Essex, England",1,0,1,3,2,1,1,1
"94R3-ZMK","Agnes Llewellyn de Kingston","Female","1407–1476",69,"+1407","51.11974","-2.9","Somerset, England","+1476",NA,NA,NA,0,0,0,0,1,0,2,7
"94TD-JQM","Jacques de Sainte- Aldegonde","Male","1429–Deceased",NA,"+1429","46","2","France",NA,NA,NA,NA,0,0,0,0,0,0,1,2
"94TD-K7X","Elisabeth Blondel","Female","1434–1479",45,"+1434","46","2","France","+1479",NA,NA,NA,0,0,0,0,2,1,1,2
"94WF-V7K","Elizabeth de Cressi","Female","1370–27 September 1408",38,"+1370","52.86271","-1.19843","Gotham, Nottinghamshire, England","+1408-09-27","53.36172","-1.08091","Hodsock, Nottinghamshire, England",0,0,0,4,2,3,1,9
"94Y9-23R","George Neville Lord Latimer","Male","1415–30 December 1469",54,"+1415","54.58333","-1.78333","Raby-With-Keverstone, Durham","+1469-12-30",NA,NA,NA,9,3,4,19,2,13,1,4
"973N-LD4","Richard of York 3rd Duke of York","Male","20 SEP 1411–30 DEC 1460",49,"+1411-09-20","53.48333","-1.23333","Conisbrough Castle, Yorkshire, England","+1460-12-30","53.7227","-1.5831","killed in Battle of Wakefield, West Riding, Yorkshire, England",32,7,25,21,2,1,1,13
"973R-JSX","Margaret Clarell","Female","about 1397–23 April 1467",70,"+1397","54.06667","-1.28333","Aldwark, Yorkshire, England","+1467-04-23","53.9","-1.5","Harewood, Yorkshire, England",7,0,5,5,2,8,2,10
"979W-K8X","Christiana Furnival","Female","about 1356–January 1443",87,"+1356","52.0558","-2.7172","Hereford, Herefordshire, England","+1443-01","52.4379","-1.6496","probably England",0,0,0,0,2,0,1,1
"97H6-N3B","Alexander Innes 9th of Innes - of that Ilk","Male","1360–28 April 1412",52,"+1360","57.41667","-3.25","Innes, Morayshire, Schotland","+1412-04-28",NA,NA,NA,10,0,10,3,2,2,1,4
"97KW-SYD","Robert Scriven","Male","1417–1496",79,"+1417","52.6082","-2.7203","Frodesley, Shropshire, England","+1496","52.608","-2.7196","Frodesley, Shropshire, England",0,0,0,1,2,0,1,7
"97LS-QRX","Margaret Sidney","Female","1421–Bef 16 November 1503",82,"+1421","51.07865","-1.31703","Hampshire, England",NA,"51.07865","-1.31703","Hampshire, England",3,0,4,4,2,5,1,7
"97QM-KH1","Jean Barclay","Female","about 1372–",NA,"+1372","56.2921","-3.2316","Auchtermuchty, Fife, Scotland",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"9814-7H1","Walter FitzWalter 4th Baron FitzWalter","Male","5 September 1368–16 May 1406",37,"+1368-09-05","51.9344","0.2524","Henham, Essex, England","+1406-05-16","45.5308","12.3308","Venice, Veneto, Italy",0,0,0,0,2,0,2,4
"994L-SSD","Eleanor Welles","Female","about 1425–3 July 1480",55,"+1425","53.15812","-0.23925","Welles, Lincolnshire, England","+1480-07-03","51.51","-0.12","London, England",1,0,1,2,2,5,2,12
"996D-3F1","Sir John Talbot","Male","1425–1484",59,"+1425","53.7946","-2.4944","Salesbury, Lancashire, England","+1484","53.7946","-2.4944","Salesbury, Lancashire, England",7,0,7,8,2,7,2,15
"999S-GC9","Juliana Sandes","Female","1480–after 1511",32,"+1480","52.4379","-1.6496","England","+1511","52.4379","-1.6496","England",0,0,0,0,2,0,1,4
"99D8-9YK","Walter Barnham","Male","1402–",NA,"+1402","51.51","-0.12","London, [Parish], Middlesex, England",NA,"52.4379","-1.6496","England",0,0,0,1,1,2,1,1
"99L8-P4X","Sir Thomas Dacre","Male","27 October 1387–5 January 1458",70,"+1387-10-27","54.95","-2.68333","Naworth Castle, Cumberland, England","+1458-01-05","54.95","-2.68333","Naworth, Cumberland, England",7,2,3,8,2,2,2,9
"99N4-Y32","Lady Katherine Holt","Female","1354–30 June 1438",84,"+1354","52.2422","-1.8841","Coughton, Warwickshire, England","+1438-06-30","52.2422","-1.8841","Coughton, Warwickshire, England",5,1,5,3,2,2,1,5
"99NX-KQY","Ellen Leigh Bruyn","Female","1401–24 August 1509",108,"+1401","53.31667","-2.5","Arley Hall, Cheshire, England","+1509-08-24","53.31667","-2.5","Arley Hall, Cheshire, England",0,0,0,5,1,1,2,9
"99PV-HYP","John Cole","Male","1411–1500",89,"+1411","50.73646","-3.71887","Devon, England","+1500","50.73646","-3.71887","Devon, England",16,6,1,7,2,4,1,6
"99QF-SZF","John Cathcart","Male","before 1452–1 December 1535",83,NA,"55.8174","-4.2626","Cathcart House, Cathcart, Renfrewshire, Scotland","+1535-12-01","55.8174","-4.2626","Cathcart House, Cathcart, Renfrewshire, Scotland",3,0,3,5,2,4,2,11
"99QR-ZCM","Joanna Margaret Fitz Maurice","Female","1384–about 1418",34,"+1384","51.8983","-8.4729","Cork, Cork, Ireland","+1418","51.54932","-9.15282","Myross, Cork, Ireland",0,0,0,0,2,1,1,5
"99T5-MWS","Alice De Greystroke","Female","1352–1381",29,"+1352","53.9","-1.05","Deighton, Yorkshire, England",NA,NA,NA,NA,0,0,0,0,2,0,1,2
"99ZL-7JF","Sir Gilbert Wynston","Male","1265–",NA,"+1265","52.13436","-2.74917","Of Herefordshire, England",NA,NA,NA,NA,0,0,0,0,2,0,1,1
