"fid","name","gender","lifespan","age_at_death","birth","place_birth_lat","place_birth_lon","place_birth","death","place_death_lat","place_death_lon","place_death","count_memories","count_stories","count_photos","count_sources","count_parents","count_siblings","count_spouses","count_children"
"93HY-MW3","Dorothy Hawes","Female","about 1520–",NA,"+1520","51.51","-0.12","London, Middlesex, England",NA,NA,NA,NA,0,0,0,0,1,0,1,12
"93J3-X2T","Elizabeth Overman","Female","13 April 1549–21 June 1583",34,"+1549-04-13","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom","+1583-06-21",NA,NA,"Baslow, Derbyshire Dales, Derbyshire, England, United Kingdom",0,0,0,1,2,0,1,2
"93KB-CNR","John Aston Stone","Male","1 January 1528–27 May 1597",69,"+1528-01-01",NA,NA,"Barton Saint David, Somerset, England","+1597-05-27","51.0844","-2.6556","Barton St David, Somerset, England",0,0,0,22,2,3,1,10
"93KF-J1Y","William Harmon","Male","1528–1583",55,"+1528","52.5727","-1.8231","Sutton Coldfield, Warwickshire, England","+1583","51.11974","-2.9","Somerset, England, United Kingdom",0,0,0,15,2,1,2,4
"93QJ-C5S","Gwladus ferch Gwilym","Female","about 1555–",NA,"+1555","51.9698","-3.3583","of Peutun-du,Llan-ddew,Breconshire,Wales",NA,NA,NA,NA,0,0,0,0,2,13,1,6
"93QY-H15","John ap Hywel ab Edward ap Badi","Male","1555–",NA,NA,"52.97229","-3.03403","of Cefn-y-fedw, Cristionydd Cynrig, Rhiwabon, Denbighshire, Wales",NA,NA,NA,NA,0,0,0,0,2,1,1,6
"941F-85K","Joane Ellis","Female","1526–5 January 1581",55,"+1526","53.51667","-1.22925","High Melton, Yorkshire, England","+1581-01-05","52.4379","-1.6496","England",0,0,0,6,2,0,1,4
"94NM-C3W","William Burnet","Male","about 1546–about 1653",107,"+1546","55.75","-3.25","Peebles-shire, Scotland","+1653","55.75","-3.25","Peebles-shire, Scotland",2,0,1,0,2,11,1,22
"94PP-RGV","Elizabeth Drury","Female","abt. 1536–",NA,"+1536","51.51835","-0.12386","of St. Giles, Bucks., Eng.",NA,NA,NA,NA,0,0,0,1,1,0,2,6
"94QP-C19","Margery Corbett","Female","about 1515–before 1570",54,"+1515","53.02703","-2.46445","Hatherton, Cheshire, England",NA,"51.22608","0.75054","Kent, England",0,0,0,9,0,0,1,2
"94RB-PL1","George Strong","Male","13 February 1556–20 May 1635",79,"+1556-02-13","53.15","-4.26667","Caernarfon, Caernarfonshire, Wales","+1635-05-20","50.8715","-2.9642","Chard, Somerset, England",10,1,7,7,2,10,1,5
"94VD-SNP","Margaret Tyndale","Female","6 October 1510–",NA,"+1510-10-06","55.29456","-1.94634","Rothbury, Northumberland, England",NA,NA,NA,NA,2,1,1,3,2,16,2,15
"94YS-MVD","Robert Baguley","Male","1536–18 November 1609",73,"+1536","53.2872","-2.3363","Ollerton, Cheshire, England","+1609-11-18","53.3001","-2.3724","Knutsford, Cheshire, England",3,1,2,48,2,5,2,10
"96FZ-5Y4","Edmond Momford","Male","about 1525–after 1556",32,"+1525","51.9391","-0.5216","Chalgrave, Bedfordshire, England","+1556",NA,NA,NA,0,0,0,2,0,0,1,2
"978M-KSG","Elizabeth Kelsey","Female","1559–1616",57,"+1559","52.5261","1.5903","Thorpe, Norfolk, England","+1616","52.11349","0.79095","Lavenham, Suffolk, England",0,0,0,0,2,4,1,2
"98F6-WM5","Joanna","Female","Abt 1516–23 August 1556",40,"+1516","52.2751","1.0653","Suffolk, England","+1556-08-23","52.0964","0.6685","Glemsford, Suffolk, England",9,1,7,1,0,0,1,12
"9C1F-HHB","Annis Pope","Female","13 December 1532–1638",106,"+1532-12-13","50.9717","0.0968","Uckfield, Sussex, England","+1638","50.85636","-1.23114","Titchfield, Hampshire, England",2,1,1,4,2,13,2,6
"9C65-3HS","Elizabeth Mansfield","Female","1579–1608",29,"+1579","51.25938","1.0433","Milton, Kent, England","+1608","51.25938","1.0433","Milton, Kent, England",1,0,1,2,1,0,1,5
"9C87-HZ1","John Belgrave","Male","1535–12 February 1591",56,"+1535","52.20464","0.11964","Cambridge, Cambridgeshire, England, United Kingdom","+1591-02-12","52.6831","0.1357","Leverington, Cambridgeshire, England",12,3,2,18,2,7,2,17
"9C8Q-B3H","Countesses Margaret Anderson of Angus","Female","1532–17 March 1606",74,"+1532","56.81674","-4.18396","Scotland","+1606-03-17","56.25","-3.16667","Monace, Fife, Scotland",1,0,2,0,2,0,1,8
"9CB7-259","John Barker","Male","22 June 1540–19 October 1588",48,"+1540-06-22","51.9879","0.9","Stoke by Nayland, Suffolk, England","+1588-10-19","51.9719","0.8674","Nayland, Suffolk, England",8,3,4,12,2,7,1,17
"9CN6-6GJ","Sir William Hill","Male","from 1525 to 1527–6 June 1594",69,"+1525","50.96666","-3.11666","Pondisford, Somerset, England","+1594-06-06","51.0158","-3.1073","Taunton, Somerset, England",4,0,3,11,2,8,2,15
"9CNF-F64","Hugh Winter","Male","1509–1570",61,"+1509","52.9","-0.2","Donington, Lincolnshire, England","+1570","52.9","-0.2","Donington, Lincolnshire, England",0,0,0,2,2,4,2,1
"9CVJ-YD6","John Davie","Male","1550–1609",59,"+1550","56.25","-4.25","Stirlingshire, Scotland","+1609","56.25","-4.25","Stirlingshire, Scotland",0,0,0,0,1,0,1,2
"9CZ5-25S","Sir Thomas Parr","Male","about 1476–11 November 1517",41,"+1476","54.328","-2.747","Kendal, Westmorland, England","+1517-11-11","51.512","-0.104","Blackfriars, London, England",15,0,14,13,2,3,1,3
"9CZP-NC1","Sir Hugh de Willicke","Male","1450–1528",78,"+1450","53.1938","-2.8921","Chester, Cheshire, England","+1528","53.1065","-4.2305","Caernarvonshire, Wales",1,1,0,3,2,0,1,2
"9DZZ-WWS","Joanna Hicks","Female","1532–",NA,"+1532","51.22608","0.75054","Kent, England",NA,NA,NA,NA,0,0,0,0,2,0,2,1
"9F38-6JN","Mrs. John Ienen","Female","Abt 1492–",NA,"+1492","53.29127","-4.37203","Anglesey, Wales, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,5
"9F99-91S","Thomas Stanley","Male","about 1480–1556",76,"+1480","54.4","-3.28333","Dalegarth, Cumberland, England","+1556","52.4379","-1.6496","England",0,0,0,5,2,0,2,3
"9F9P-NCK","Alice Dawes","Female","1494–1554",60,"+1494","51.01193","-3.09766","Taunton Deane Borough, Somerset, England","+1554","51.01193","-3.09766","Taunton Deane Borough, Somerset, England",0,0,0,0,0,0,1,4
"9FQS-GB7","William Hulbert","Male","1490–1549",59,"+1490","51.33793","-2.04911","Poulshot, Wiltshire, England","+1549","51.33793","-2.04911","Poulshot, Wiltshire, England",0,0,0,10,2,3,2,9
"9H3Q-JSM","Henry Browne Or Brown","Male","–27 January 1597",NA,NA,"52.0448","0.8391","Edwardstone, Suffolk, England","+1597-01-27","51.549","0.7068","Prittlewell, Essex, England",0,0,0,0,2,3,2,1
"9H3Q-JSZ","Mrs Agnes Browne","Female","about 1518–",NA,"+1518","52.2751","1.0653","Gorton, Suffolk, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"9H52-SFT","Robert White of Messing","Male","about 1560–June 1617",57,"+1560","51.92172","0.50205","Shalford, Essex, England","+1617-06","51.8357","0.7507","Messing, Essex, England",21,7,6,24,0,0,1,8
"9HC7-SFV","Florence Alice Anslow","Female","1515–1 January 1567",52,"+1515","50.68333","-3.25","Sidmouth, Devon, England","+1567-01-01","50.68333","-3.25","Sidmouth, Devon, England",1,0,1,3,2,0,1,6
"9HLC-FYL","Lady Anne Fermour","Female","1502–July 1557",55,"+1502","52.86667","0.85","East Barsham, Norfolk, England, United Kingdom","+1557-07","52.75073","0.71149","Rougham, Norfolk, England, United Kingdom",0,0,0,6,2,3,2,11
"9HR4-5SQ","Thomas Howse","Male","1545–1580",35,"+1545","51.1959","0.866","Eastwell, Kent, England","+1580","51.1959","0.866","Eastwell, Kent, England",1,0,1,11,2,1,2,5
"9HSS-349","Ellen","Female","about 1518–8 Mar 1572",55,"+1518","53.86667","-0.5","Cherry Burton, Yorkshire, England","+1573-03-08","53.86667","-0.5","Cherry Burton, Yorkshire, England",3,1,2,8,2,0,1,7
"9HW4-1JW","Rynalde Mervyn","Male","1513–after 10 December 1556",43,"+1513","51.9298","1.2172","Ramsey, Essex, England","+1556-12-10","51.9297","1.2167","Ramsey, Essex, England",9,2,2,13,2,7,1,6
"9J4M-YHT","Frances Dennis","Female","1560–30 January 1624",64,"+1560","51.4867","-2.4373","Pucklechurch, Gloucestershire, England","+1624-01-30","51.39235","-2.04346","Wiltshire, England",1,0,1,3,2,3,1,10
"9J7K-9KS","Nicholas Gaylord of Pitminster","Male","1525–1546-04-08",21,"+1525","50.9671","-3.1141","Pitminster, Taunton Deane, Somerset, England","+1546-04-08","50.9666","-3.1136","Pitminster, Somerset, England",11,4,3,2,2,0,1,8
"9JD7-L51","Agnes- Ann Howlett","Female","       1529–Abt 1560",31,"+1529","51.9722","0.8694","Corlie, Nayland, Suffolk, Eng","+1560",NA,NA,NA,0,0,0,0,0,0,1,1
"9JFJ-WCF","Maud Green","Female","6 April 1492–1 December 1531",39,"+1492-04-06","52.14762","-1.02708","Green's Norton, Northamptonshire, England","+1531-12-01","51.51","-0.12","London, England",14,1,11,12,2,1,1,3
"9JFX-M6J","Joseph Underwood","Male","1555–4 July 1612",57,"+1555","50.7141","-2.438","Dorchester, Dorset, England","+1612-07-04","51.98912","0.75054","Lamarsh, Essex, England",3,2,1,0,2,3,2,10
"9KBQ-15R","William Peverell","Male","ABT 1560–08 Mar 1599",39,"+1560","50.72266","-3.52983","Exeter St Martin, Exeter, Devon, England, United Kingdom",NA,"50.766","-2.14508","Dorset, England",0,0,0,5,2,2,1,1
"9KBV-M6N","Elizabeth Mason","Female","1510–1590",80,"+1510","52.3812","-0.5815","Woodford, Northamptonshire, England","+1590",NA,NA,NA,1,0,1,0,2,9,1,5
"9KD8-W9R","Elizabeth Gobbett","Female","1519–20 Nov 1586",67,"+1519","52.39805","1.20208","Dickleburgh, Norfolk, England","+1586-11-20","52.39805","1.20208","Dickleburgh, Norfolk, England",0,0,0,2,1,0,2,8
"9KDM-3MZ","Sir James Fleming","Male","1502–4 Nov 1573",71,"+1502","53.795","-6.7121","Stephenstown, County Meath, Ireland","+1573-11-04","54.0058","-6.399","Dundalk, Louth, Ireland",0,0,0,3,2,4,1,1
"9KFV-ZPT","Georgius Witmans","Male","14 Aug 1559–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,4,1,1
"9KGM-TFK","Georg Beyer","Male","1569–17 February 1644",75,"+1569","50.61666","13.01667","Wiesa, Annaberg, Chemnitz, Saxony, Germany","+1644-02-17","50.61666","13.01667","Wiesa, Annaberg, Chemnitz, Saxony, Germany",1,0,1,1,2,3,1,10
"9KJM-JRX","Robert Bennett","Male","10 July 1533–1603",70,"+1533-07-10","51.0119","-3.0977","Wiveliscombe, Taunton Deane Borough, Somerset, England","+1603","51.0442","-3.3136","Wiveliscombe, Somerset, England",2,2,0,18,2,0,1,13
"9KM6-292","Keith Burrell","Male","Abt 1530–1563",33,"+1530","52.22927","-1.18692","of Badby, Northamptonshire, England","+1563","52.2264","-1.1831","Badby Northamptonshire, England",1,0,1,0,2,0,1,1
"9KSF-HS4","Joan Pepys","Female","ABT 1505–",NA,"+1505","52.67827","0.97259","Colkirke, Norfolk, England",NA,NA,NA,NA,0,0,0,0,2,7,1,4
"9KXR-NBQ","Ellen Hammone","Female","Est 1535–8 January 1572/3",37,"+1535","51.0968","0.5376","Cranbrook, Kent, England",NA,NA,NA,NA,0,0,0,1,0,0,1,7
"9MGJ-YDQ","John Strutt","Male","about 1523–22 Apr 1591",68,"+1523","52.2751","1.0653","Suffolk, England","+1591-04-22","52.0964","0.6685","Glemsford, Suffolk, England",6,1,0,9,2,4,2,5
"9N3T-B5B","John Pysing","Male","1490–17 January 1551",61,"+1490","50.766","-2.14508","Dorset, England","+1551-01-17","50.6657","-2.6008","Abbotsbury, Dorset, England",1,0,0,4,2,0,1,6
"9NFH-5YJ","Katherine Stubberd","Female","about 1510–28 July 1615",105,"+1510",NA,NA,NA,"+1615-07-28","51.4968","-0.0414","Rotherhithe, Surrey, England",0,0,0,9,2,0,2,5
"9NPZ-NRL","John Thomas Mott","Male","1523–11 November, 1556",33,"+1523","51.8811","0.5513","Braintree, Essex, England","+1556-11-11","51.9043","0.5597","Bocking, Essex, , England",3,1,2,22,2,0,2,8
"9NQX-D95","Cathrin Gerber","Female","ABT 1569–",NA,"+1569","47.2121","7.7897","Langenthal, Bern, Switzerland",NA,NA,NA,NA,0,0,0,3,0,0,1,6
"9NQX-D9P","Peter Curett","Male","ABT 1565–",NA,"+1565","47.2121","7.7897","Langenthal, Bern, Switzerland",NA,NA,NA,NA,0,0,0,3,0,0,1,6
"9NRB-2D3","Agnes","Female","about 1554–before 26 July 1608",54,"+1554","51.85229","0.61466","Essex, England",NA,"51.9038","0.5592","Bocking, Essex, England",0,0,0,5,2,10,1,3
"9NRB-GCJ","Anne Smyth","Female","1526–21 Aug 1575",49,"+1526","53.95878","-1.08248","Yorkshire, England","+1575-08-21",NA,NA,NA,0,0,0,5,2,5,1,14
"9NSP-Q3F","William Drake Sr","Male","25 August 1518–23 September 1555",37,"+1518-08-25","51.7922","0.4572","Great Waltham, Essex, England","+1555-09-23","51.8353","0.588","White Notley, Essex, England",7,0,7,14,2,13,1,22
"9NSX-7PT","Margaret Fleming","Female","1485–",NA,"+1485","52.4379","-1.6496","England",NA,"52.4379","-1.6496","England",0,0,0,1,2,5,1,3
"9S19-F14","Joan Dawson","Female","–19 May 1606",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,7
"9SG3-741","Ann de Gordon","Female","about 1552–",NA,"+1552","56.81674","-4.18396","Scotland",NA,NA,NA,NA,0,0,0,1,0,0,2,2
"9SG3-74G","Donald Macleod","Male","abt 1551–",NA,"+1551","56.81674","-4.18396","Scotland",NA,NA,NA,NA,0,0,0,0,2,7,1,2
"9SM8-7C4","Mrs William Lloyd","Female","ABT 1525–",NA,"+1525","52.8531","-2.8361","Of,Cockshut,Shropshire,England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"9SM8-ZZX","William Lloyd","Male","about 1528–",NA,"+1528","52.7957","-2.9","Ruyton of the Eleven Towns, Shropshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"9SZ6-6VV","William Cole","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,1,1
"9V1W-Q7S","Cuthbert Conyers Esq.","Male","1505–7 October 1558",53,"+1505","54.7764","-1.5757","Horden, County Durham, County Durham, England, United Kingdom","+1558-10-07","54.76426","-1.57104","Stockbourne, County Durham, England, United Kingdom",0,0,0,1,0,0,1,9
"9V36-SHK","Catharina Baeder","Female","–20 MAR 1611",NA,NA,"49.86167","7.9875","Sprendlingen, Alzey, Rheinhessen, Germany","+1611-03-20","49.86167","7.9875","Sprendlingen, Alzey, Rheinhessen, Germany",0,0,0,1,2,1,1,1
"9V43-FP3","Mrs. Charles Stearne","Female","1528–",NA,"+1528","52.1573","0.7859","Cockfield, Suffolk, England",NA,"52.1573","0.7859","Cockfield, Suffolk, England",0,0,0,0,0,0,1,9
"9VH3-XVX","Helena","Female","about 1545–17 March 1609",64,"+1545",NA,NA,NA,"+1609-03-17","49.06309","10.61542","Altentrüdingen, Wassertrüdingen, Ansbach, Middle Franconia, Bavaria, Germany",0,0,0,1,0,0,1,9
"9VJH-XCW","Ann Jane Robinson","Female","1570–",NA,"+1570","51.28114","-0.40057","Surrey, England",NA,"51.4927","-0.0666","Bermondsey, Surrey, England",1,0,1,1,0,0,1,1
"9VMF-CZR","Anne Dawney","Female","1515–1557",42,"+1515","53.95887","-1.06697","York, Yorkshire, England","+1557","52.2046","0.1196","Cambridge, Cambridgeshire, , England",0,0,0,0,2,6,2,12
"9VT3-NQG","Anne Barne","Female","02 Feb 1587–before 22 May 1633",46,"+1587-02-02","51.5525","-0.0417","St John At Hackney, Middlesex, England",NA,"51.51222","-0.10164","London St Andrew by the Wardrobe with St Ann Blackfriars, London, England",2,2,0,34,2,11,2,9
"9W2R-6DQ","Joyce Caldwell","Female","1 January 1499–1547",48,"+1499-01-01","51.6827","-0.6681","Little Missenden, Buckinghamshire district, Buckinghamshire, England, United Kingdom","+1547","51.6827","-0.6681","Little Missenden, Buckinghamshire district, Buckinghamshire, England, United Kingdom",0,0,0,1,0,0,1,11
"9W6B-HWD","Henry Squire","Male","3 June 1558–25 December 1649",91,"+1558-06-03","51.0594","-2.6723","Charlton Mackrell, Somerset, England","+1649-12-25","51.0745","-2.6753","Kingweston, Somerset, England",1,0,0,20,2,4,1,6
"9X16-L9S","Peter Broun","Male","–AFT 1595",NA,NA,"56.9167","-2.5","of Finderlie & Balquharn, Kincardine, Scotland","+1595","56.9167","-2.5","of Finderlie and Balquharn, Kincardine, Scotland",0,0,0,0,2,0,1,1
"9X1J-7SX","Lumpkin","Male","Abt 1570–",NA,"+1570","52.4379","-1.6496","England",NA,"52.4379","-1.6496","England",0,0,0,0,0,0,1,1
"9X1Y-LFC","Elizabeth Vaughan","Female","1548–1604",56,"+1548","51.4736","-3.3653","Kilvey, Glamorgan, Wales","+1604","51.4736","-3.3653","Glamorgan, Wales",0,0,0,6,0,0,1,2
"9ZPJ-DPC","Jane Elizabeth Phelps","Female","about 1541–1600",59,"+1541","55.7","-4.53333","Dunlop, Ayrshire, Scotland","+1600","56.81674","-4.18396","Scotland",0,0,0,5,2,1,1,2
"C4VX-WW8","Alice Wilcox","Female","1555–",NA,"+1555","52.4379","-1.6496","England, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"C8QT-LJD","Agnes","Female","1522–8 Feb 1602",80,"+1522","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,15,2,6,2,7
"G219-3XY","Robert Alyn","Male","–13 Oct 1558",NA,NA,"51.9801","-0.5338","Tingrith, Bedfordshire, England","+1558-10-13","51.9801","-0.5338","Tingrith, Bedfordshire, England",0,0,0,0,2,0,1,1
"G219-M3C","Lady Anna De Bures","Female","1501–1558",57,"+1501","52.0707","0.7602","Acton, Suffolk, England","+1558","51.9801","-0.5338","Tingrith, Bedfordshire, England",0,0,0,0,2,10,1,1
"G22K-BLT","Joan Hussey","Female","about 1525–",NA,"+1525","51.22608","0.75054","Kent, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G23P-D2Y","Lady Mary Elizabeth Belstead Vinton","Female","20 Nov 1530–Abt. 1600",70,"+1530-11-20","51.77767","0.31796","Roothing-Margaret, Essex, England","+1600","51.77767","0.31796","Roothing-Margaret, Essex, England",0,0,0,1,2,0,1,7
"G24R-YSD","Joan Cecil","Female","1479–",NA,"+1479","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,1,2
"G24Y-QNY","N.N Home","Female","1533–",NA,"+1533","41.96667","12.66667","Roman Empire",NA,NA,NA,NA,0,0,0,0,1,0,1,1
"G24Y-ZS1","William Baillie","Male","1530–",NA,"+1530","41.96667","12.66667","Roman Empire",NA,NA,NA,NA,0,0,0,0,2,0,1,1
"G259-RFD","Guth","Male","about 1555–",NA,"+1555",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G25S-87F","Lecomte","Male","about 1560–",NA,"+1560",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"G265-SF9","Lady Joan Crawford","Female","1503–",NA,"+1503","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,0,0,2,2
"G27F-GC5","Lady Elizabeth Baldwin","Female","1525–29 April 1571",46,"+1525","51.22608","0.75054","Kent, England","+1571-04-29","51.22608","0.75054","Kent, England",0,0,0,0,0,0,1,7
"G27P-2GG","Elizabeth Frances Kellaway","Female","1525–abt 1560",35,"+1525","51.9722","0.8694","Nayland, Suffolk, England","+1560","51.9722","0.8694","Nayland, Suffolk, England",0,0,0,0,2,0,1,1
"G28N-XGT","Thomas Franklen","Male","1546–1640",94,"+1546","51.55","-4.16666","Slade, Glamorgans, Wales","+1640","51.6","-4.11666","Gwyr, Glamorgan, Wales",0,0,0,10,2,10,1,1
"G2CM-VNT","Isabel Thirkeld","Female","Abt 1480–",NA,"+1480",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,2,6
"G2FG-CSB","Katherine Dale Odell","Female","1487–1565",78,"+1487","52.18816","-0.36853","Barford, Bedfordshire, England, United Kingdom","+1565","52.118","-0.4968","Kempston, Bedfordshire, England, United Kingdom",0,0,0,0,0,0,1,2
"G2FQ-LCC","John Fenne","Male","1554–30 September 1596",42,"+1554",NA,NA,"Blundeston, East Suffolk, Suffolk, England, United Kingdom","+1596-09-30","51.4491","0.1812","Crayford, London borough of Bexley, Greater London, England, United Kingdom",0,0,0,6,2,0,1,9
"G2HG-SW4","Plowman","Male","1540–",NA,"+1540","52.4379","-1.6496","England",NA,NA,NA,NA,0,0,0,0,1,0,1,1
"G2HN-L78","Lady Isabell Fox","Female","5 JUL 1530–9 MAR 1583",52,"+1530-07-05","51.8644","-0.7366","Wingrave, Buckinghamshire, ENGLAND","+1583-03-09","51.8644","-0.7366","Wingrave, Buckinghamshire, ENGLAND",0,0,0,0,0,0,2,2
