"fid","name","gender","lifespan","age_at_death","birth","place_birth_lat","place_birth_lon","place_birth","death","place_death_lat","place_death_lon","place_death","count_memories","count_stories","count_photos","count_sources","count_parents","count_siblings","count_spouses","count_children"
"9372-ZX8","Syr Dafydd ap Jenkin Jenkin of Llan-arth","Male","abt 1440–",NA,"+1440","51.4736","-3.3653","of Trecastle, Glamorgan, Wales",NA,NA,NA,NA,0,0,0,0,2,0,2,13
"937D-76M","Annes ferch Rhys","Female","1460–",NA,"+1460","51.4736","-3.3653","of,Senghennydd,Glamorganshire,Wales",NA,NA,NA,NA,0,0,0,0,2,3,2,8
"937V-MXJ","Angharad ferch Hywel","Female","about 1422–",NA,"+1422","53.1966","-4.4231","Llangadwaladr, Anglesey, Wales",NA,NA,NA,NA,0,0,0,0,2,0,1,3
"937V-PR6","Angharad ferch Maredudd","Female","May 1423–1455",32,"+1423-05","53.06666","-4.31666","Glyn Llifon, Llandwrog, Caernarvon, Wales","+1455","51.11974","-2.9","Somerset, England",0,0,0,0,2,6,2,7
"9399-T5R","Elizabeth Gateford","Female","1434–",NA,"+1434","53.11546","-1.02722","Gateford, Nottingham, England",NA,NA,NA,NA,0,0,0,2,1,0,2,2
"93B2-DJ4","Alice Zimmerman","Female","1437–1503",66,"+1437","53.15","0.25","Burgh le Marsh, Lincolnshire, England","+1503","52.21667","-0.66667","Bozeat, Northamptonshire, England",1,0,1,1,2,0,1,6
"93C9-QCY","John Mauncell","Male","1472–November 1545",73,"+1472","52.1","-0.68333","Chicheley, Buckinghamshire, England","+1545-11","52.1029","-0.6841","Chicheley, Buckinghamshire, England",0,0,0,1,2,1,2,4
"93F5-M1P","Robert Graham","Male","abt. 1508–May 1572",64,"+1508","56.81674","-4.18396","Gartreenick, Scotland","+1572-05",NA,NA,NA,0,0,0,0,0,0,1,1
"93FY-JDM","Sir John Lambert","Male","12 June 1489–15 February 1549",59,"+1489-06-12","52.9324","-0.06685","Kirton, Lincolnshire, England","+1549-02-15","51.06072","-2.0897","Tisbury, Wiltshire, England",1,0,1,14,2,2,2,7
"93KC-VQ8","Sir John St John Sr","Male","28 Jan 1426–29 November 1489",63,"+1426-01-28","52.2143","-0.5035","Bletsoe Castle, Bedfordshire, England","+1489-11-29","52.2143","-0.5036","Bletsoe, Bedfordshire, England",6,0,3,4,2,5,1,5
"93Q8-ZB4","Gwenllian ferch Lewys","Female","about 1445–",NA,"+1445","52.33022","-3.76641","Wales",NA,NA,NA,NA,0,0,0,0,2,2,2,9
"93QP-1F1","Llywelyn ap Morgan","Male","about 1451–",NA,"+1451","52.88432","-4.64667","of Penllech,Cymydmaen,Caernarvonshire,Wales",NA,NA,NA,NA,0,0,0,0,2,14,2,10
"93QW-6GL","John ap John","Male","about 1425–",NA,"+1425","51.58113","-3.79154","of,Margam,Glamorganshire,Wales",NA,NA,NA,NA,0,0,0,0,2,4,1,1
"93QZ-Y9X","Dafydd Ap Llywelyn","Male","1480–",NA,"+1480","53.2","-3.46667","of Lleweni,Henllan,Denbighshire,Wales",NA,NA,NA,NA,0,0,0,0,2,2,2,12
"93S9-PLZ","Christine Etheldreia Baker","Female","15 June 1475–16 June 1560",85,"+1475-06-15","52.0553","-0.2135","Edworth, Bedfordshire, England","+1560-06-16","52.0164","-0.2324","Stotfold, Central Bedfordshire Unitary Authority, Bedfordshire, England",8,0,8,12,2,3,2,6
"94GV-M32","John Peche","Male","1456–1538",82,"+1456","52.4379","-1.6496","England","+1538",NA,NA,NA,1,0,0,7,2,3,1,3
"94NZ-77Y","Mrs. John Ware","Female","Abt 1470–",NA,"+1470","52.2459","0.7112","Bury Saint Edmunds, West Suffolk district, Suffolk, England, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"94R7-SMN","Lady Anne Stafford","Female","1465–15 March 1544",79,"+1465","52.20466","-2.05609","Grafton Flyford, Worcestershire, England","+1544-03-15","51.5477","-0.5861","Stoke Poges, Buckinghamshire, England",2,0,2,2,2,4,1,13
"94YG-LD9","Mrs Giles Hills","Female","       1506–",NA,"+1506","52.4379","-1.6496",",, England",NA,NA,NA,NA,0,0,0,0,0,0,1,2
"96DC-6RX","Thomas Burnett","Male","<1498>–",NA,"+1498","53.42248","-0.84181","<Of, Walkeringham, Nottinghamshire, England>",NA,NA,NA,NA,0,0,0,0,0,0,2,9
"97GX-797","Robert Maxwell","Male","1493–9 July 1546",53,"+1493","55.2","-3.8667","Kirkcudbright, Dumfries-Shire, Scotland","+1546-07-09","56.81674","-4.18396","Scotland",7,4,3,12,2,8,2,4
"97M6-VVQ","Margaret Marion","Female","1487–",NA,"+1487","55.8174","-4.2626","Cathcart, Renfrewshire, Scotland",NA,NA,NA,NA,0,0,0,2,2,2,2,2
"97YL-ML5","Mrs Joanna Trott","Female","1464–1480",16,"+1464","51.0326","-3.1236","Staplegrove, Somerset West and Taunton district, Somerset, England, United Kingdom","+1480","51.0326","-3.1236","Staplegrove, Somerset West and Taunton district, Somerset, England, United Kingdom",0,0,0,2,0,0,1,2
"98BJ-RW2","Catherine Essex","Female","1484–1524",40,"+1484","51.8954","1.0275","Great Bromley, Essex, England","+1524","51.8954","1.0275","Great Bromley, Essex, England",3,0,3,1,0,0,1,3
"98F6-WM5","Joanna","Female","Abt 1516–23 August 1556",40,"+1516","52.2751","1.0653","Suffolk, England","+1556-08-23","52.0964","0.6685","Glemsford, Suffolk, England",9,1,7,1,0,0,1,12
"996R-X7F","Mrs Thomas Carleton","Female","about 1468–",NA,"+1468","52.9324","-0.06685","Kirton, Lincolnshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,3
"9982-4NZ","William Gifford of itchell","Male","1482–17 June 1549",67,"+1482","51.07865","-1.31703","Itchell, Hampshire, England","+1549-06-17","51.9987","-0.826","Whaddon, Buckinghamshire, England",4,1,4,3,2,1,2,6
"99C5-CG2","Amy Stourton","Female","Abt 1455–Aft 1488",34,"+1455","51.10949","-2.32161","Stourton, Wiltshire, England","+1488","52.4379","-1.6496","England",1,0,1,7,2,8,1,4
"99FT-8K4","Llewellyn Of Trevillier","Male","ABT. 1414–WFT Est. 1450-1505",91,"+1414","52.33022","-3.76641","Wales, United Kingdom","+1450","52.33022","-3.76641","Trevillier, Wales",1,0,1,0,0,0,1,1
"99HJ-J2X","Sir Richard Freston","Male","abt. 1514–1557",43,"+1514","52.39526","1.31521","Mendham, Norfolk, England","+1557",NA,NA,NA,0,0,0,2,2,1,1,2
"99T3-V4C","Dorthy Barker","Female","1445–",NA,"+1445","52.0628","1.15851","Ipswich, Ipswich district, Suffolk, England, United Kingdom",NA,NA,NA,NA,0,0,0,0,0,0,1,3
"99V2-FSH","Sir Thomas Hulse","Male","1475–1518",43,"+1475","53.2814","-2.5269","Marbury, Cheshire, England","+1518","53.18268","-2.53046","Cheshire, England",0,0,0,4,0,0,1,7
"9C4Z-GJR","Nils Erlandsson Kagge","Male","1455–4 June 1511",56,"+1455","59.0661","16.3626","Floda, Södermanland, Sweden","+1511-06-04","59.11667","16.36667","Fjällskäfte, Floda, Södermanland, Sweden",0,0,0,0,2,13,2,7
"9C4Z-GJY","Anna Pedersdotter Örnflycht","Female","about 1465–1511",46,"+1465","59.51667","17.78333","Granhammar, Västra Ryd, Uppsala, Sweden","+1511","59.0661","16.3626","Floda, Södermanland, Sweden",0,0,0,0,2,6,1,5
"9CJ2-ZJT","Lady Helen De Ross","Female","1505–after 1540",36,"+1505","55.83333","-4.38333","Hawkhead, Renfrewshire, Kingdom of Scotland","+1540","55.5","-4.5","Ayrshire, Kingdom of Scotland",2,0,2,3,2,3,1,5
"9CWN-GPN","Henry Brydges","Male","1475–18 February 1559",84,"+1475","51.8429","-2.0555","Coberley, Gloucestershire, England","+1559-02-18","51.4015","-1.3231","Newbury, Berkshire, England",5,0,5,3,2,12,2,4
"9CXG-8LS","Sir Richard Herbert Grosvenor, Esq","Male","1477–27 July 1542",65,"+1477","53.14267","-2.87642","Eaton, Cheshire, England","+1542-07-27","53.14267","-2.87642","Eaton, Cheshire, England",0,0,0,4,2,4,2,37
"9CZJ-3FY","Sir Edmund II Knyvett","Male","1486–1 May 1539",53,"+1486","52.5338","1.17023","Ashwellthorpe, Norfolk, England","+1539-05-01","52.5338","1.17023","Ashwellthorpe, Norfolk, England",2,0,2,4,2,7,2,11
"9F9M-Z71","Chevalier Philippe de Lannoy","Male","1485–12 Sep 1543",58,"+1485","46","2","France, Lot-et-Garonne, Aquitaine, France","+1543-09-12","50.89","4.84","Leuven, Vlaams-Brabant, Belgique",0,0,0,2,2,9,2,10
"9FM4-6ZQ","Joan Seymour","Female","1475–16 February 1547",72,"+1475","51.20796","-1.58048","Andover, Hampshire, England","+1547-02-16","51.28743","-1.56454","Chute, Wiltshire, England",2,0,1,6,2,0,1,6
"9H8M-PXL","Mrs. Alexander Rotherforth","Female","       1528–",NA,"+1528","53.95878","-1.08248","Of Yorkshire,, England",NA,NA,NA,NA,0,0,0,0,0,0,1,2
"9H8X-RHH","Thomas Mervyn","Male","1453–after 23 August 1503",50,"+1453","51.9297","1.2167","Ramsey, Essex, England","+1503-08-23","51.9297","1.2167","Ramsey, Essex, England",12,2,3,16,0,0,1,5
"9HLY-FQJ","Margaret Percy","Female","about 1448–4 March 1486",38,"+1448","53.95878","-1.08248","Yorkshire, England","+1486-03-13","53.6453","-1.7162","Gawthorpe, Yorkshire, England",8,0,5,7,2,6,1,9
"9HQH-K7P","Isabelle","Female","–about 1526",NA,NA,NA,NA,NA,"+1526","52.0966","0.6694","Glemsford, Suffolk, England",1,0,0,2,0,0,1,7
"9HTR-HSV","Sir Christopher Danby","Male","about 1472–before 16 November 1518",46,"+1472","53.77847","-1.62123","Farnley, Yorkshire, England",NA,"53.8","-1.5514","Leeds, Yorkshire, England",1,0,0,5,2,6,1,6
"9HYX-HRN","David Meredith","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"9HYX-HTG","Walter Ddu","Male","–",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1
"9JFJ-RSK","Lady Marguerite Nanton","Female","1473–1524",51,"+1473","52.4379","-1.6496","England","+1524",NA,NA,NA,3,0,3,9,2,3,1,6
"9JFL-1Q8","Elizabeth Margaret Isabel Acton","Female","1494–8 January 1562",70,"+1492","53.8116","-2.7246","Broughton, Preston district, Lancashire, England, United Kingdom","+1562-01-08","52.9","-1.85","Uttoxeter, Staffordshire, England, United Kingdom",2,0,2,6,2,0,2,20
"9JH8-27N","Lady Elizabeth Weaver","Female","1438–17 February 1513",75,"+1438","53.2616","-2.5846","Weaverham, Cheshire, England","+1513-02-17","53.18333","-2.55","Over, Cheshire, England",2,0,1,12,2,6,2,6
"9JWT-KVH","Lady Katherine Dutton","Female","1506–16 September 1579",73,"+1506","53.30774","-2.63674","Dutton, Cheshire, England","+1579-09-16","53.14763","-2.89505","Eccleston, Cheshire, England",0,0,0,2,2,7,2,9
"9K8J-6GC","Marion","Female","1508–Aft 1530",23,"+1508","53.7824","-0.4143","Cottingham, Yorkshire, England","+1530","52.2264","-1.1831","Badby Northamptonshire, England",0,0,0,0,0,0,1,1
"9KBH-HL5","Alice Francis Chamberlin","Female","1485–1545",60,"+1485","51.75","-1.25","Oxford, City of Oxford, Oxfordshire, England","+1545","51.85739","-1.29353","Oxfordshire, England",1,0,1,3,0,0,1,7
"9KCK-KNM","John Rotsy","Male","Abt 1460–21 Sep",-1439,"+1460","52.4127","-1.9197","Kings Norton, Worcestershire, England",NA,NA,NA,NA,0,0,0,1,0,0,1,1
"9KGQ-Z24","Richard Bushnell","Male","1414–12 October 1483",69,"+1414","51.4627","-1.0747","Sulham, Berkshire, England","+1483-10-12","51.4627","-1.0747","Sulham, Berkshire, England",1,1,0,0,2,0,2,2
"9KM8-7PQ","Thomas Spencer Esq.","Male","20 May 1514–3 December 1547, age 33",33,"+1514-05-20","52.1881","-0.555","Pavenham, Bedfordshire, England","+1547-12-03","52.1235","-0.3893","Cople, Bedfordshire, England",6,0,6,11,2,5,1,8
"9KMD-4T7","Katherine Cromwell","Female","1477–1533",56,"+1477","53.15307","-0.86092","Norwell, Nottinghamshire, England","+1533","51.538","-0.1017","Islington, Middlesex, England",6,2,4,8,2,4,2,29
"9KMF-VCG","Jennifer Conaway","Female","       1482–01 Feb 1599",117,"+1482","52.4379","-1.6496",",, England",NA,NA,NA,NA,0,0,0,1,0,0,1,5
"9KMF-VCL","Chuck William Knight","Male","       1480–",NA,"+1480","52.4379","-1.6496",",, England",NA,NA,NA,NA,0,0,0,1,1,10,1,5
"9KPN-4P1","William Ashe","Male","Abt 1445–1538",93,"+1445","50.7046","-3.8875","Ashe, Throwleigh, Devon, England","+1538","50.7","-3.88333","Throwleigh, Devon, England",1,2,1,5,2,3,2,5
"9MDZ-446","Agnes Margaret Gifford","Female","1535–28 February 1595",60,"+1535","52.3406","-0.6467","Finedon, Northamptonshire, England","+1595-02-28","52.3402","-0.6458","Finedon, Northamptonshire, England",4,0,4,29,2,5,1,15
"9MGJ-YDQ","John Strutt","Male","about 1523–22 Apr 1591",68,"+1523","52.2751","1.0653","Suffolk, England","+1591-04-22","52.0964","0.6685","Glemsford, Suffolk, England",6,1,0,9,2,4,2,5
"9MTF-MM9","Richard ( Richerd) Warde","Male","1520–9 February 1556",36,"+1520","51.0646","-0.32126","Horsham, Sussex, England, United Kingdom",NA,NA,NA,NA,0,0,0,11,0,0,1,3
"9MTW-CCD","Katherine Poyntz","Female","1467–1535",68,"+1467","51.5498","-2.4611","Iron Acton, Gloucestershire, England","+1535","50.3355","-3.949","Holbeton, Devon, England",18,0,17,5,2,6,2,14
"9MW1-2FG","Anne Markenfield","Female","1470–1565",95,"+1470","52.4379","-1.6496","England","+1565",NA,NA,NA,1,0,1,2,0,0,2,9
"9MWS-DCS","Mr Coubaine or Cowbrone","Male","1501–after 1520",20,"+1501","52.4379","-1.6496","England","+1520","55.7703","-2.0048","Berwick-upon-Tweed, Northumberland, England",0,0,0,0,0,0,2,1
"9MWT-Y9M","Nicholas Gaylord","Male","1499–25 March 1546",47,"+1499","43.604","1.443","Toulouse, Haute-Garonne, Midi-Pyrénées, Française","+1546-03-25","50.9671","-3.1141","Pitminster, Somerset, England",2,1,1,4,2,4,1,1
"9N79-14D","John Stotesbury","Male","ABT 1484–Abt 1538",54,"+1484","52.1045","-1.1867","of Sulgrave, Northamptonshire, England","+1538","52.35","-0.85","Northamptonshire, England",0,0,0,1,2,0,2,5
"9NGH-9LV","Anne Garrard","Female","about 1530–31 December 1611",81,"+1530","52.4379","-1.6496","England","+1611-12-31","52.4379","-1.6496","England",0,0,0,16,2,7,1,15
"9NLM-4KM","William Turke","Male","Abt 1475–",NA,"+1475","51.26279","0.37136","Mereworth,Kent,England",NA,NA,NA,NA,0,0,0,0,2,2,1,1
"9NNB-HM7","William Webbe","Male","1480–1550",70,"+1480","52.4379","-1.6496","England","+1550","50.981","-0.3385","Of, Sussex, England",1,1,0,0,2,1,1,4
"9NWH-S7D","Thomas Trowbridge","Male","1482–18 April 1548",66,"+1482",NA,NA,"Crediton, Mid Devon district, Devonshire, England, United Kingdom","+1548-04-18","51.01193","-3.09766","Taunton, Somerset West and Taunton district, Somerset, England, United Kingdom",1,0,1,6,2,1,2,10
"9Q1K-WD2","Robert Ballard of Horton","Male","1445–24 October 1498",53,"+1445","51.25","1.01666","Horton, Kent, England","+1498-10-24","52.4379","-1.6496","England",0,0,0,0,2,0,1,7
"9Q86-MCV","Margery Alice Squire","Female","1505–12 June 1567",62,"+1505","51.0844","-2.6556","Barton St David, Somerset, England","+1567-06-12","51.0846","-2.6562","Barton St David, Somerset, England",2,1,1,12,2,6,2,11
"9QFV-71C","Lady Anne Danvers","Female","1491–11 July 1528",37,"+1491","52.12912","-1.30332","Prescote, Oxfordshire, England","+1528-07-11","52.09626","-1.11168","Astwell with Falcutt, Northamptonshire, England",2,0,1,21,2,10,2,14
"9QM7-B3D","Alice Davall","Female","1440–1483",43,"+1440","51.51","-0.12","London, England","+1483","54.03333","-0.9","Bossall, Yorkshire, England",0,0,0,0,2,0,1,2
"9QM7-BSB","Brian Redman","Male","1435–Deceased",NA,"+1435","54.03333","-0.9","Bossall, Yorkshire, England",NA,NA,NA,NA,0,0,0,0,2,2,1,2
"9QPS-JWT","Elizabeth Vaughn","Female","ABT. 1446–",NA,"+1446",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,4
"9QPS-JWX","John Thompson","Male","July 1446–1518",72,"+1446-07",NA,NA,NA,"+1518",NA,NA,NA,0,0,0,0,2,2,1,4
"9QXC-QM7","Jakop 'Jåp' Jakobsson or Jåpsson","Male","1495–1539",44,"+1495","65.85","23.13333","Nederkalix, Norrbotten, Sweden","+1539","65.86667","23.08333","Innanbäcken, Nederkalix, Norrbotten, Sweden",0,0,0,3,2,0,1,1
"9QXF-XFG","Sir Ralph Verney","Male","1482–8 May 1525",43,"+1482","51.9281","-0.9526","Middle Claydon, Buckinghamshire, England","+1525-05-08","51.8036","-0.6014","Aldbury, Hertfordshire, England",1,0,0,11,2,2,2,7
"9SBQ-MM6","Margaret Conyers","Female","about 1446–1500",54,"+1446","54.1058","-2.6344","Hornby, Lancashire, England","+1500","53.963","-2.0163","Skipton, Yorkshire, England",2,1,1,11,2,5,1,8
"9SM3-D3Y","Elizabeth Cox","Female","1460–",NA,"+1460","51.552","-1.153","Moulsford, Berkshire, England, United Kingdom",NA,"51.449","-1.132","Bradfield, Berkshire, England, United Kingdom",0,0,0,0,2,1,1,3
"9SM8-447","Mrs. Richard Harnage","Female","about 1460–",NA,"+1460","52.76666","-2.71666","Shotton, Shropshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"9SM8-HBW","Richard Harnage Esq","Male","about 1455–",NA,"+1455","52.76666","-2.71666","Shotton, Shropshire, England",NA,NA,NA,NA,0,0,0,0,0,0,1,1
"9SMG-NHF","Lady Catherine Carey","Female","1524–15 January 1569",45,"+1524",NA,NA,NA,"+1569-01-15","51.4","-0.31666","Hampton Court, London, England, United Kingdom",5,0,5,8,2,1,1,13
"9SWZ-QF1","Margaret","Female","Abt 1496–15 AUG 1541",45,"+1496","52.1339","-0.7804","Stoke Goldington, Buckinghamshire, England",NA,NA,NA,NA,0,0,0,0,0,0,2,3
"9SXZ-Q3C","William Collett","Male","ABT 1496–11 APR 1578",82,"+1496","53.675","-1.3573","Featherstone, West Yorkshire, England",NA,NA,NA,NA,1,0,1,4,0,0,1,1
"9SXZ-Q3V","Isabell Dearden","Female","1499–1 September 1563",64,"+1499","53.675","-1.3573","Featherstone, Yorkshire, England",NA,NA,NA,NA,1,0,1,1,0,0,1,1
"9V12-PYJ","Margery Stucley","Female","1500–after 1535",36,"+1500","50.73646","-3.71887","Affeton, Devonshire, England","+1535","50.712","-3.4006","Farringdon, Devon, England",1,0,0,5,2,7,1,6
"9V3C-N49","Elizabeth Belsher","Female","1460–1515",55,"+1460","51.5421","-2.4143","Yate, South Gloucestershire district, Gloucestershire, England, United Kingdom","+1515","51.5421","-2.4143","Yate, South Gloucestershire district, Gloucestershire, England, United Kingdom",3,0,1,1,2,0,1,4
"9V4F-HFM","Alice Dutton","Female","1500–1558",58,"+1500","52.05","-0.55","Marston Moretaine, Bedfordshire, England, United Kingdom","+1558","51.51","-0.12","London, London, England, United Kingdom",0,0,0,0,0,0,1,5
"9VCG-PSP","Anna Guer","Female","Abt 1450–Abt 1502",52,"+1450","51.42","3.75",",, Zeeland, Netherlands","+1502","51.42","3.75",",, Zeeland, Netherlands",0,0,0,0,0,0,1,1
"9VQK-J73","Thomas Saward","Male","1530–10 June 1588",58,"+1530","51.9541","0.3441","of Thaxted, Essex, England","+1588-06-10","51.9541","0.3441","Thaxted, Essex, England",0,0,0,1,0,0,1,8
"9VQK-J7Q","Joan Archer","Female","1535–1616",81,"+1535","51.6744","0.1249","Theydon Garnon, Essex, England","+1616",NA,NA,NA,0,0,0,0,0,0,1,8
"9VTW-SJG","Thomas Grey Marquess of Dorset","Male","22 June 1477–10 October 1530",53,"+1477-06-22","53.88333","-2.46666","Bashall Eaves, Yorkshire, England","+1530-10-10","53.88333","-2.46666","Bashall Eaves, Yorkshire, England",12,1,10,16,2,13,1,9
"9VY7-RXM","Mrs John Wickingham","Female","about 1495–",NA,"+1495","52.3776","0.787","Fishley and Euston, Suffolk, England",NA,NA,NA,NA,0,0,0,0,0,0,1,2
"9VY9-WFN","Sir John Goring IV","Male","1470–15 October 1521",51,"+1470","50.95756","-0.63558","Burton with Coates, Sussex, England","+1521-10-15","50.95756","-0.63558","Burton, Sussex, England",0,0,0,26,2,7,2,11
"9W4C-ZN3","Dionese Bowerman","Female","1506–18 February 1560",54,"+1506","50.73646","-3.71887","Hemyoke, Devon, England","+1560-02-18","50.73646","-3.71887","Hemyoke, Devon, England",1,0,1,4,2,4,1,14
"9W66-HRG","Hans Jåpsson","Male","Abt 1441–",NA,"+1441","60.61667","15.75","Krokfors, Sundborn, Kopparberg, Sweden",NA,NA,NA,NA,0,0,0,0,2,7,1,4
"9WNC-Y8D","Eleanor Millot","Female","Abt 1503–",NA,"+1503","54.76426","-1.57104","Of, Durham, Engl",NA,NA,NA,NA,0,0,0,0,2,0,1,1
