"fid","QID","name","lifespan","age_at_death","birth_country","children","siblings"
"LZDG-JL7",NA,"Sir Richard Molyneux","1423 - 1459",36,"UK:Great Britain",5,10
"LZDQ-NDB",NA,"Christopher Haworth","1468 - 1496",28,"UK:Great Britain",4,0
"LZDQ-QV3",NA,"Hugh Campbell 15th of Loudoun - Sheriff of Ayr","1470 - 1508",38,"UK:Great Britain",7,3
"LZFK-8R1",NA,"Harold Rossell","1500 - Unknown",NA,"UK:Great Britain",3,4
"LZFL-G5F",NA,"Margaret Phillips","1425 - 1455",30,"UK:Great Britain",1,0
"LZFP-7YM",NA,"Jane Chauntrell","1481 - 1541",60,"UK:Great Britain",11,3
"LZFW-91V",NA,"William Goode IV","1464 - 1520",56,"UK:Great Britain",3,0
"LZJR-D5D",NA,"William Fowkes","1530 - 1558",28,"UK:Great Britain",3,0
"LZK1-7QP",NA,"Katherine La Zouche","1445 - 1504",59,"UK:Great Britain",7,0
"LZK1-WGG",NA,"Elizabeth Dudley","1488 - 1560",72,"UK:Great Britain",11,0
"LZLF-D4G",NA,"Robert Freville","1448 - 1521",73,"UK:Great Britain",6,1
"LZLV-1BJ",NA,"Margeret Abrahall","1402 - 1455",53,"UK:Great Britain",13,0
"LZNF-SRR",NA,"John Stewart 2nd Earl of Atholl","1475 - 1521",46,"UK:Great Britain",7,10
"LZNL-RS5",NA,"George Stratton Sr","1440 - 1498",58,NA,6,4
"LZPN-735",NA,"Jane Trenchard","1482 - 1566",84,"UK:Great Britain",7,5
"LZPN-9R2",NA,"Thomas Wattys","1433 - 1472",39,"UK:Great Britain",3,0
"LZPR-ZV3",NA,"Elizabeth Stapleton","1441 - 1505",64,"UK:Great Britain",9,1
"LZT4-M2L",NA,"Elizabeth Poyner","1485 - 1543",58,"UK:Great Britain",16,1
"LZVZ-453",NA,"William Ruggles","1469 - 1503",35,"UK:Great Britain",3,0
"LZVZ-HZ3",NA,"Mrs William Ruggles","1470 - 1525",55,"UK:Great Britain",3,0
"LZX4-XD1",NA,"Jane de Plumpton","1446 - 1498",52,"UK:Great Britain",8,0
"M1CB-CG7",NA,"John Stampe V","1461 - Unknown",NA,"UK:Great Britain",4,0
"M1CD-G38",NA,"Mrs Crisley Evan","1480 - Unknown",NA,"UK:Great Britain",5,3
"M2LC-LZ6",NA,"Lady Margaret Holland","1469 - 1502",33,"UK:Great Britain",3,6
"M3J7-V4D",NA,"Anne Agnes Savage","1490 - 1541",51,"UK:Great Britain",6,0
"M3JN-CPG",NA,"John Aspeland","1520 - 1566",46,"UK:Great Britain",1,0
"M3R3-4M1",NA,"Elizabeth Anne Coursey Madison","1516 - 1624",108,"UK:Great Britain",4,1
"M3SL-BNC",NA,"Sir Edmund Bedingfield","1443 - 1496",53,"UK:Great Britain",9,4
"M3W4-ZCX",NA,"Shute","1479 - Unknown",NA,"UK:Great Britain",1,0
"M4RT-751",NA,"Agnes Edlyn","1532 - 1566",34,"UK:Great Britain",4,1
"M5Q6-M8Z",NA,"Grace Stalebras","1503 - Unknown",NA,"UK:Great Britain",1,0
"M5WY-ZSQ",NA,"Edward Trye","1484 - 1526",42,"UK:Great Britain",2,0
"M5ZH-1DK",NA,"Wife of Wilhelmus Proude","1459 - Unknown",NA,"UK:Great Britain",2,0
"M8K7-BJN",NA,"Agnes Wright","1485 - 1578",93,"UK:Great Britain",12,0
"M9BL-2MM",NA,"Robert Woodes","Unknown - Unknown",NA,NA,11,10
"M9BL-2QH",NA,"Elizabeth Mrs Woodes","Unknown - Unknown",NA,NA,11,0
"M9KY-K8J",NA,"Richard Basset","Unknown - Unknown",NA,NA,18,5
"M9WD-8Q1",NA,"Ann Ivotts","1420 - 1489",69,"UK:Great Britain",6,0
"M9XZ-HTN",NA,"Elizabeth Isabella Downton","1452 - 1498",46,"UK:Great Britain",7,0
"MC1K-CDG",NA,"Mrs Joan Andrews","1466 - Unknown",NA,"UK:Great Britain",2,0
"MC1K-CDJ",NA,"Edmund Andrews","1464 - 1492",28,"UK:Great Britain",2,0
"MC1P-Z3D",NA,"Mrs. Everard","1423 - Unknown",NA,"UK:Great Britain",1,0
"MCQL-S53",NA,"Anne Touchet","1421 - 1503",82,"UK:Great Britain",9,2
"MCV7-JYV",NA,"Elizabeth Wyllie","1486 - Unknown",NA,"UK:Great Britain",7,0
"MCV7-JYX",NA,"Thomas Lenthall Esq.","1476 - 1548",72,"UK:Great Britain",8,0
"MDH3-J1M",NA,"James Russell Gentleman of the Privy Chamber, Baron Russell, of Cheyneys","1455 - 1505",50,"UK:Great Britain",13,6
"MF6L-H98",NA,"Thomas Calthrop","Unknown - Unknown",NA,NA,1,0
"MF6L-H9T",NA,"Alice Hawes","1453 - Unknown",NA,"UK:Great Britain",1,0
"MG3H-CB1",NA,"Alice","1493 - Unknown",NA,"UK:Great Britain",1,0
"MGRF-L35",NA,"Margery","1486 - Unknown",NA,"UK:Great Britain",3,0
"MHQH-NZ5",NA,"Elizabeth Reynold","1555 - Unknown",NA,NA,11,0
"MJ96-6M6",NA,"Robert Gibbons","1475 - 1546",71,"UK:Great Britain",5,2
"MJ96-6MS",NA,"Margaret","1483 - Unknown",64,"UK:Great Britain",5,0
"ML8D-35X",NA,"Mrs Robert Whiston","1452 - Unknown",NA,"UK:Great Britain",1,0
"ML8D-3K5",NA,"Robert Whiston","1450 - Unknown",NA,"UK:Great Britain",1,0
"MMNC-9LS",NA,"William Beverley","1424 - 1505",81,NA,1,0
"MMVK-H4L",NA,"Sir Laurence Warenne Lord of Poynton","1476 - 1531",55,"UK:Great Britain",19,22
"MN48-723",NA,"Sir Henry FitzHugh 5th Baron of Ravensworth","1429 - 1472",43,"UK:Great Britain",15,7
"MNT9-W9Q",NA,"Christopher Ashton Sr.","1493 - 1548",55,"UK:Great Britain",3,0
"MPYV-MH2",NA,"Dorothey Capell","1481 - 1526",45,"UK:Great Britain",6,3
"MQGL-CBW",NA,"Lady Anne Bailey Barley","1449 - Unknown",NA,NA,1,3
"MQGL-CPH",NA,"Sir William Clements","1439 - Unknown",NA,NA,1,0
"MSMS-KC8",NA,"Mrs Jone Wedon","1524 - Unknown",NA,"UK:Great Britain",5,0
"MSMS-KC9",NA,"Robert Wedon","1524 - Unknown",NA,"UK:Great Britain",5,0
"MT44-YFP",NA,"Robert Cole","1532 - 1572",40,"UK:Great Britain",2,0
"MTD2-SDL",NA,"Morgan Gwyn","1476 - Unknown",NA,"UK:Great Britain",20,0
"MTNC-LCW",NA,"Margaret Holker","1409 - 1475",66,"UK:Great Britain",5,0
"MTRK-3GX",NA,"Mrs. Edmund Doyle","1502 - Unknown",NA,"UK:Great Britain",1,0
"MV5G-TZQ",NA,"Christina Marvin","1469 - 1523",54,"UK:Great Britain",5,0
"MVGR-YR9",NA,"Agnes Jeffes","1500 - 1567",67,"UK:Great Britain",19,0
"MXVB-FZD",NA,"Mary Anne Johnson","1452 - Unknown",NA,"UK:Great Britain",1,0
"MZP9-LWD",NA,"Agnes Southwyn","1415 - 1456",41,"UK:Great Britain",5,0
"MZRQ-F6P",NA,"Evan Ap Evan","Unknown - Unknown",NA,NA,5,2
"MZWW-QC9",NA,"John Stroude","1465 - 1546",81,"UK:Great Britain",1,0
"W1BN-KXC",NA,"Mrs. Shute","1479 - Unknown",NA,"UK:Great Britain",1,0
"WTXR-81J",NA,"Alice DeGrey","1423 - 1491",68,NA,1,0
"21JJ-XXJ",NA,"Joan Haydock","1387 - 1440",53,"UK:Great Britain",15,2
"27HS-K2B",NA,"Anthony Hansard","1477 - 1517",40,"UK:Great Britain",3,2
"27SY-QC2",NA,"Lady Ann Ashton","1445 - 1512",67,"UK:Great Britain",4,1
"2993-Y8D",NA,"Anne Stradling","1469 - 1539",70,"UK:Great Britain",11,1
"29WH-CQQ",NA,"Ralph Woodforde","1428 - 1498",70,"UK:Great Britain",7,4
"2QBB-MPK",NA,"Lady Laura Peckham","1440 - 1520",80,"UK:Great Britain",7,4
"2S4K-92J",NA,"Joan Bellers","1396 - 1475",79,"UK:Great Britain",8,3
"2SHS-9QT",NA,"Thomas Prince Sr.","1506 - 1551",45,"UK:Great Britain",11,5
"2SQ7-68J",NA,"Robert Maitland","1470 - 1550",80,"UK:Great Britain",2,0
"2SQ7-DJ8",NA,"Elspeth Douglas","1477 - 1573",96,"UK:Great Britain",2,4
"2SVN-FG4",NA,"William Reynald","1361 - Unknown",NA,"UK:Great Britain",1,0
"2T15-QQQ",NA,"Margaret Tilney","1428 - 1480",52,NA,4,0
"2WF8-KCX",NA,"John Oswald","1424 - 1475",51,"UK:Great Britain",1,0
"4VDG-R57",NA,"Elizabeth Wayte","1445 - 1502",57,"UK:Great Britain",2,11
"933P-9ZJ",NA,"Madog ap Ieuan","Unknown - 1482",51,"UK:Great Britain",2,4
"9365-HGT",NA,"John Humphrey Marston Atheward","1436 - 1450",14,"UK:Great Britain",4,0
"9372-TB7",NA,"Morgan Ap Ievan Ab Morgan","1425 - Unknown",NA,"UK:Great Britain",15,0
"93HT-827",NA,"Jane ferch John","1563 - Unknown",NA,"UK:Great Britain",16,1
"93QP-CTN",NA,"Isabel ferch Hywel","Unknown - Unknown",NA,"UK:Great Britain",4,1
"93QT-SHQ",NA,"John ap Rhys","1427 - Unknown",NA,"UK:Great Britain",3,4
"93QT-ZJZ",NA,"Julian ferch Thomas","1430 - Unknown",NA,"UK:Great Britain",3,4
"93QW-68Q",NA,"John ""Telynwr"" ap Gruffudd","1408 - Unknown",NA,"UK:Great Britain",5,1
"93QZ-TF5",NA,"Llywelyn ap Edward","1460 - Unknown",NA,"UK:Great Britain",3,0
"93QZ-YMZ",NA,"Margred ferch Roger","Unknown - Unknown",NA,"UK:Great Britain",3,8
"93RT-RKG",NA,"Joan Markenfield","1410 - 1473",63,"UK:Great Britain",9,9
"93TP-VJ4",NA,"Elizabeth Hill","1425 - 1456",31,"UK:Great Britain",8,6
"9488-9SH",NA,"Sir Thomas Grey","1455 - 1501",46,"UK:Great Britain",14,1
"94KB-63W",NA,"Edmund Dudley Esq.","1473 - 1510",37,"UK:Great Britain",4,4
"94NW-5VM",NA,"Margery de Domville","1366 - 1443",77,"UK:Great Britain",6,4
"94NZ-CMB",NA,"John or Robert Riddlesworth","1445 - Unknown",NA,"UK:Great Britain",1,0
"94NZ-H1X",NA,"Mrs. Riddlesworth","1450 - Unknown",NA,"UK:Great Britain",1,0
"94R3-CRS",NA,"Joan Savage","1442 - 1513",71,"UK:Great Britain",2,0
"96S4-CL1",NA,"Agnes Bedells","Unknown - Unknown",NA,NA,1,0
"97HN-S65",NA,"Richard Bushnell","1388 - Unknown",NA,"UK:Great Britain",1,0
"97Z5-4GW",NA,"Elizabeth Horne","1470 - 1500",31,"UK:Great Britain",1,0
"999W-5WM",NA,"John Trowbridge","1455 - 1482",27,"UK:Great Britain",2,0
"99LT-LNP",NA,"Amhlaffe Awly O'Sullivan","1375 - 1390",15,"Ireland",5,0
"99PV-HYP",NA,"John Cole","1411 - 1500",89,"UK:Great Britain",6,4
"9CX4-JH4",NA,"Elisabeth Scudamore","1398 - 1480",82,"UK:Great Britain",2,9
"9CZC-DTV",NA,"Alice Laton","1444 - 1500",56,"UK:Great Britain",1,0
"9HTR-41T",NA,"Mrs. Richard Bestney","1431 - Unknown",NA,"UK:Great Britain",1,0
"9JJ1-XWN",NA,"Sir Alexander Seton 1st Earl of Huntly","1410 - 1470",60,"UK:Great Britain",13,12
"9JQ7-D1D",NA,"Lady Frances Plantagenet, Baroness, co-Heiress, Countess of York Plantagenet","1519 - 1568",49,"UK:Great Britain",15,2
"9M92-155",NA,"Elizabeth Margery Simon","1442 - Unknown",NA,"UK:Great Britain",1,0
"9MRT-8H4",NA,"Lady Elizabeth Joseph","1418 - 1475",57,"UK:Great Britain",8,0
"9N79-Z2N",NA,"Mrs John Woodbridge","1478 - 1510",32,"UK:Great Britain",1,0
"9Q62-KX2",NA,"Sir John St Aubyn","1377 - 1418",41,"UK:Great Britain",2,0
"9SFH-7DN",NA,"Evan Wall II","1413 - 1472",59,"UK:Great Britain",4,1
"9SYS-WGC",NA,"Ievan Ap Morgan","1462 - Unknown",NA,"France",4,2
"9VQG-1CD",NA,"John Annabel","1460 - 1501",41,"UK:Great Britain",1,0
"9VVG-567",NA,"Edward Reignolde","1575 - Unknown",NA,"UK:Great Britain",1,0
"9VY3-X3N",NA,"Mrs. Thomas Ap Gruffydd","1485 - Unknown",NA,"UK:Great Britain",7,0
"9WHQ-PB6",NA,"John Glover","1386 - 1485",99,"UK:Great Britain",4,1
"9ZC6-39N",NA,"Sir Knt John de Maunsell","1399 - 1471",72,"UK:Great Britain",8,2
"9ZCR-VD7",NA,"Foulke Walwyn","1460 - Unknown",NA,"UK:Great Britain",1,17
"9ZWT-NYW",NA,"Margaret Ward","1447 - 1498",51,"UK:Great Britain",1,0
"9ZZ6-CKR","Q18527682","Sir John de Throckmorton","1382 - 1445",63,"UK:Great Britain",9,5
"G222-Z7J",NA,"Thomas Calston","1361 - 1418",57,"UK:Great Britain",2,0
"G227-ZZT",NA,"Joan Charleton","1420 - 1503",83,"UK:Great Britain",2,1
"G22F-D3S",NA,"Mrs Jervis Gibbons","1455 - Unknown",NA,"UK:Great Britain",3,0
"G22G-5NS",NA,"William Hayward","1405 - 1450",45,"UK:Great Britain",5,0
"G22L-C5Z",NA,"Thomas de Fouleshurst II","1397 - 1439",42,"UK:Great Britain",6,2
"G24D-L5Z",NA,"wife Thomas S. Vassey","Unknown - Unknown",NA,NA,1,0
"G25V-YVP",NA,"Thomas Fraser","1395 - Unknown",NA,"UK:Great Britain",1,0
"G25W-FQ9",NA,"Agnes Lovell","1478 - 1560",82,"UK:Great Britain",2,2
"G26V-QVT",NA,"Mrs William Mallet","1447 - Unknown",NA,"UK:Great Britain",1,0
"G28M-XTG",NA,"Elizabeth de Ros","1405 - 1444",39,"UK:Great Britain",3,6
"G2BC-B3S",NA,"Godfrey Coney","1420 - 1466",46,NA,9,6
"G2BZ-HVT",NA,"Elizabeth Lady Harrington Cumberland Copledike","1423 - 1450",27,"UK:Great Britain",11,3
"G2G4-6DL",NA,"Sidney Madison","1480 - Unknown",NA,"UK:Great Britain",3,0
"G2G4-DZF",NA,"Mary Ann McMinn","1500 - Unknown",NA,"UK:Great Britain",4,0
"G2GK-PZN",NA,"Elizabeth Claxton","Unknown - Unknown",NA,"UK:Great Britain",8,2
"G2H3-LYM",NA,"Woods","Unknown - Unknown",NA,NA,11,0
"G2JS-5FK",NA,"Beatrix Shirley","Unknown - 1483",64,"UK:Great Britain",8,2
"G2KN-FFK",NA,"Agnes Perpoynt","1420 - Unknown",80,"UK:Great Britain",1,0
"G2NB-92K",NA,"Alice Nichols","1414 - 1480",66,"UK:Great Britain",1,0
"G2NY-GYX",NA,"Sir William Richmond Webbe","1410 - 1444",34,"UK:Great Britain",1,0
"G2TP-BJG",NA,"Elizabeth Stucley","1434 - 1520",86,"UK:Great Britain",6,3
"G2TV-VCD",NA,"John Waller","1480 - 1540",60,"UK:Great Britain",1,0
"G2V3-HPM",NA,"John Fitzrandolph","1420 - 1475",55,"UK:Great Britain",8,7
"G2VH-4MT",NA,"Lady Alice Wood of Spaxton","1440 - 1480",40,"UK:Great Britain",5,0
"G2VH-QRW",NA,"Sir Roger Hill","1428 - 1493",65,"UK:Great Britain",5,8
"G2VW-FYY",NA,"Joan Copeland","1445 - Unknown",NA,"UK:Great Britain",1,0
"G2VW-FZL",NA,"William Larkyn","1445 - Unknown",NA,"UK:Great Britain",1,0
"G2YS-DFL",NA,"Johanna Staventon","1406 - Unknown",NA,"UK:Great Britain",4,0
"G2ZR-JTJ",NA,"Mrs. Daniel Skarlett","1474 - Unknown",NA,"UK:Great Britain",1,0
"G364-PLW",NA,"Josephine Roper","1480 - 1550",70,"UK:Great Britain",1,0
"G364-Q4R",NA,"Sarah Dale","1480 - 1550",70,"UK:Great Britain",1,0
"G364-V28",NA,"William Perley","1480 - 1530",50,"UK:Great Britain",1,0
"G3BP-86H",NA,"Mary Collier","1512 - 1562",50,"UK:Great Britain",5,0
"G3H2-LC1",NA,"Anna Stapleton","1397 - Unknown",NA,"UK:Great Britain",4,2
"G3HB-DXH",NA,"Otes Treluddra","1450 - Unknown",NA,"UK:Great Britain",1,0
"G3HM-P8J",NA,"Hugh Pickworth","1440 - 1493",53,"UK:Great Britain",1,0
"G3HM-WPS",NA,"Lady Pickworth","1458 - Unknown",NA,"UK:Great Britain",1,0
"G3HS-PYH",NA,"Thomas de Hatfield","1379 - 1412",33,"UK:Great Britain",1,3
"G3J4-GTW",NA,"Elizabeth de Eylesford","1380 - 1414",34,"UK:Great Britain",2,0
"G3J6-32G",NA,"Walter Bamfield","1440 - 1478",38,"UK:Great Britain",1,1
"G3LZ-V7S",NA,"John Rowland I","1440 - 1466",26,"UK:Great Britain",1,1
"G3NF-YT3",NA,"Joan Kent of Plantagenent","1400 - 1472",72,"UK:Great Britain",4,0
"G3QR-94X",NA,"Alice Knyffe","1424 - 1490",66,"UK:Great Britain",5,1
"G3QR-DC9",NA,"Richard Bulstrode","1420 - 1502",82,"UK:Great Britain",5,2
"G3QX-7NC",NA,"Ursula Sadler","1450 - 1528",78,"UK:Great Britain",2,0
"G3QX-GZR",NA,"Richard Moody","1450 - Unknown",NA,"UK:Great Britain",2,0
"G3TX-H5K",NA,"Alice Kingsmill","1452 - 1490",38,"UK:Great Britain",3,1
"G3V6-8TL",NA,"Isabeau Haccart","1440 - 1520",80,"Belgium",3,0
"G3ZG-V1Y",NA,"Christine Goodwyn","1477 - Unknown",NA,"UK:Great Britain",1,0
"G41G-93N",NA,"Sir Thomas Seymour","1430 - 1489",59,"UK:Great Britain",2,3
"G41L-3ZD",NA,"Mary Hill","1419 - 1475",56,"UK:Great Britain",1,0
"G43T-2SN",NA,"Ruth Kingsbury Bass","1480 - 1540",60,"UK:Great Britain",2,0
"G463-VZ9",NA,"Elizabeth Mann","1459 - 1526",67,"UK:Great Britain",4,0
"G4B5-949",NA,"Maude Dexter","1445 - 1520",75,"UK:Great Britain",1,0
"G4BP-R8M",NA,"Rogyll Ruggles","1444 - 1469",25,"UK:Great Britain",1,0
"G4D8-W5D",NA,"Elizabeth Molyneux","1424 - 1518",94,"UK:Great Britain",9,10
"G4JG-ST3",NA,"John Wells","1407 - 1466",58,"UK:Great Britain",4,2
"G4JG-STC",NA,"Alice De Aston","1411 - 1469",58,"UK:Great Britain",3,5
"G4M6-P9W",NA,"Sir Thomas Tunstall","1360 - 1415",55,"UK:Great Britain",9,1
"G4MX-C4G",NA,"Katheryn Hayward","1460 - 1510",50,"UK:Great Britain",1,6
"G4Q8-F3W",NA,"John St Maur","1454 - 1485",31,"UK:Great Britain",3,1
"G4QZ-GL7",NA,"Elizabeth Choke","1450 - 1504",54,NA,3,4
"G4WQ-ZB1",NA,"James McGowan","1485 - Unknown",NA,"UK:Great Britain",1,0
"G613-2KM",NA,"Catherine Penyson","1440 - 1509",69,"Italy",2,2
"G61C-WGB",NA,"John Barrett of Bromley","1418 - 1475",57,"UK:Great Britain",2,1
"G61M-FZY",NA,"Mrs. Slade","1464 - Unknown",NA,"UK:Great Britain",1,0
"G652-3S9",NA,"Lady Emma d'Aubigny","1363 - 1389",26,"UK:Great Britain",6,7
"G69F-XHZ",NA,"Jane Clifton","1445 - 1470",25,"UK:Great Britain",4,1
"G6BP-7WK",NA,"John Alcock","1325 - 1410",85,"UK:Great Britain",2,0
"G6GF-F7P",NA,"Margaret de Davenport","1424 - 1485",61,"UK:Great Britain",12,0
"G6GF-VYG",NA,"Robert Hedde I","1420 - 1480",60,"UK:Great Britain",13,1
"G6HK-MG4",NA,"Mann","1490 - Unknown",NA,"UK:Great Britain",5,0
"G6J8-4Z7",NA,"John Williams I","1405 - Unknown",NA,"UK:Great Britain",1,0
"G6L4-BQK",NA,"Alice Spelley","1424 - 1459",35,"UK:Great Britain",1,0
"G6QN-QMG",NA,"Ralph Gidlow","1434 - 1480",46,"UK:Great Britain",1,0
"G6RN-JPR",NA,"John Blackett","1381 - 1430",49,"UK:Great Britain",1,1
"G6RN-Q27",NA,"Alice","Unknown - Unknown",NA,NA,1,0
"G6VV-LXD",NA,"Alice Savile","1434 - 1483",49,"UK:Great Britain",1,0
"G6WG-MZ5",NA,"Ann Boyville","1422 - 1480",58,"UK:Great Britain",2,3
"G6WG-QGT",NA,"Henry Sotehill","Unknown - 1493",NA,NA,2,0
"G6XG-276",NA,"Charlotte Uln","1450 - 1520",70,"UK:Great Britain",4,0
"G6XG-L4K",NA,"James Walles","1450 - 1500",50,"UK:Great Britain",4,0
"G6XS-YNZ",NA,"Lady Anne de Waldegrave","1429 - 1454",25,"UK:Great Britain",5,3
"G6ZC-PW7",NA,"Thomas Wyllys","1415 - 1482",67,"UK:Great Britain",1,2
"G718-9TB",NA,"Joan Mylwaye","1408 - 1481",73,"UK:Great Britain",5,0
"G784-H1D",NA,"Richard Harding","1406 - 1460",54,"UK:Great Britain",2,0
"G78W-2XJ",NA,"Lady Margaret Goulston","1405 - 1466",61,"UK:Great Britain",2,0
"G79J-J6F",NA,"Richard Norton Esq.","1388 - 1438",50,"UK:Great Britain",1,4
"G7C1-YYL",NA,"Sir Thomas Trenchard","1465 - 1550",85,"UK:Great Britain",8,3
"G7GH-V6C",NA,"Slade","1459 - Unknown",NA,"UK:Great Britain",1,0
"G7H7-SSK",NA,"Sir Alexander Drakes of Woodhall","1427 - 1501",74,"UK:Great Britain",4,6
"G7H7-X3M",NA,"Rosanna Jane Wortley","1431 - 1511",80,"UK:Great Britain",1,0
"G7PD-9PC",NA,"Ellen Alice Upton","1470 - 1530",60,"UK:Great Britain",1,0
"G7PD-M79",NA,"Roger Oliver","1470 - 1530",60,"UK:Great Britain",1,0
"G7QK-LPM",NA,"Roger Andrews","Unknown - 1419",13,"UK:Great Britain",1,0
"G7WP-3RG",NA,"Margaret Percy","1457 - 1485",28,"UK:Great Britain",1,0
"G7WP-6S1",NA,"William Jackson","1437 - 1505",68,"UK:Great Britain",1,10
"G843-Q7H",NA,"Isabel Harington","1369 - Unknown",38,"UK:Great Britain",9,8
"G86C-LS2",NA,"Daniel Skarlett","1473 - 1566",93,"UK:Great Britain",1,0
"G88L-4NW",NA,"Alexandre Toose de Taunton","1435 - 1489",54,"UK:Great Britain",5,0
"G88L-XMD",NA,"Lady Relicta Johannis ""Joan"" Coombes Tawse de Taunton","1435 - 1471",36,"UK:Great Britain",5,2
"G8CR-T9P",NA,"Elizabeth Knivton","1420 - Unknown",34,"UK:Great Britain",14,2
"G8CZ-H77",NA,"Elizabeth Berney","1430 - 1460",30,"UK:Great Britain",4,6
"G8D1-PRK",NA,"John Bowrey Barnes","1460 - 1499",39,"UK:Great Britain",1,3
"G8HV-Q29",NA,"Sir John Wallace 13th of Riccarton","1463 - 1513",50,"UK:Great Britain",8,3
"G8J3-XLW",NA,"Sir John Dalton jr","1334 - 1389",55,NA,5,2
"G8KN-7NN",NA,"Joan Mary Vincent","1506 - 1564",58,"UK:Great Britain",3,0
"G8LN-CWJ",NA,"Margaret Plumpton","1408 - 1502",94,"UK:Great Britain",3,7
"G8MC-MLD",NA,"Ralph Wycliffe Esq.","1465 - 1535",70,"UK:Great Britain",6,5
"G8R1-S46",NA,"Alice Shaw","1425 - Unknown",NA,"UK:Great Britain",2,0
"G8RB-B8C",NA,"John Stephen","1425 - Unknown",NA,"UK:Great Britain",2,1
"G8SF-KHK",NA,"Margaret Jermyn","1424 - 1470",46,"UK:Great Britain",4,0
"G8SY-PKT",NA,"Christopher Sharpe","1480 - 1543",63,"UK:Great Britain",1,8
"G8SY-RLR",NA,"Lousia Durham","1480 - Unknown",NA,"UK:Great Britain",1,0
"G8TQ-183",NA,"Sir William Farrington, Knight","1440 - 1501",61,"UK:Great Britain",2,3
"G8TV-JBK",NA,"Alice Sadlier","1504 - 1583",79,"UK:Great Britain",4,2
"G8TV-LS2",NA,"Alice Kemp","1400 - 1461",61,"UK:Great Britain",2,1
"G8TX-62L",NA,"William Marshall Of Somercotes","1379 - 1422",43,"UK:Great Britain",4,1
"G8TZ-5WS",NA,"Robert de Varde Sr","Unknown - 1470",NA,NA,2,5
"G8WY-2SB",NA,"Jane Heyward","1428 - 1500",72,"UK:Great Britain",2,10
"G8XN-3M1",NA,"Sir Roger Corbet Sheriff of Shropshire","1415 - 1467",52,"UK:Great Britain",7,2
"G8YS-QPG",NA,"Katherine Wingfield","1466 - 1525",59,"UK:Great Britain",5,14
"G8YW-NWM",NA,"Johanna Carter","1455 - 1488",33,NA,1,2
"G8ZG-721",NA,"Anne Coles","1450 - 1564",114,"UK:Great Britain",5,1
"G8ZG-85M",NA,"Amicia Danvers","1426 - 1499",72,"UK:Great Britain",9,10
"G8ZP-RD3",NA,"Elizabeth Milbourne","1474 - 1527",53,"UK:Great Britain",8,14
"G946-MGQ",NA,"Jane Meriot","1415 - 1444",29,"UK:Great Britain",6,0
"G954-GZQ",NA,"Elizabeth Parlett","1450 - Unknown",NA,"UK:Great Britain",1,1
"G967-H9K",NA,"John de Peverell II","1465 - 1520",55,"UK:Great Britain",3,1
"G99Y-G4K",NA,"Sir John Stourton, KT. Knight, Ist Baron Stourton","1399 - 1462",63,"UK:Great Britain",9,5
"G9BG-8VG",NA,"Martha Ann Fletcher","1430 - 1504",74,"UK:Great Britain",1,0
"G9DR-RL8",NA,"John Lucas II","1410 - 1474",64,"UK:Great Britain",2,0
"G9DT-9QT",NA,"Lady Jane O’Sullivan","1415 - 1435",20,"UK:Great Britain",2,0
"G9JB-FWD",NA,"Robert Whetnall Warner","1434 - 1488",54,"UK:Great Britain",8,3
"G9K5-BKB",NA,"Edward Watson Clark","1451 - 1470",20,"UK:Great Britain",1,0
"G9L9-29J",NA,"Edmund Collingridge","1450 - 1500",51,"UK:Great Britain",1,0
"G9N9-D9T",NA,"Johanna Beaumont","1425 - Unknown",NA,"UK:Great Britain",1,4
"G9QD-7HP",NA,"Alice Frazier of Doncaster","1400 - 1465",65,"UK:Great Britain",1,0
"G9QF-M8X",NA,"Sir Thomas Heath","1383 - 1439",56,"UK:Great Britain",4,0
"G9ST-7W2",NA,"Catherine Cutherey","1407 - 1460",53,"UK:Great Britain",9,0
"G9TY-4Z9",NA,"Mathilde Maud Prisett","1450 - 1500",50,"UK:Great Britain",6,0
"G9XD-MJ2",NA,"Robert Rugge","1385 - 1420",35,"UK:Great Britain",1,0
"G9YG-DYR",NA,"Elizabeth Rasted","1425 - 1507",82,"UK:Great Britain",4,2
"G9YK-LGF",NA,"Alice Goodridge","1455 - 1490",36,"UK:Great Britain",1,0
"G9YQ-GL6",NA,"John Storye","1425 - 1464",39,"UK:Great Britain",4,0
"G9YQ-YKG",NA,"Ann Janes","1435 - 1500",65,"UK:Great Britain",4,0
"GC3X-R8P",NA,"Croxton","1380 - Unknown",NA,"UK:Great Britain",2,0
"GC3Z-YNN",NA,"Walter Stewart Master of Fife","1394 - 1425",31,"UK:Great Britain",3,4
"GCB3-3DW",NA,"Majors","1470 - Unknown",NA,"UK:Great Britain",1,0
"GCBC-6CV",NA,"William Thornton","1425 - 1498",73,"UK:Great Britain",6,1
"GCBF-6PR",NA,"Agnes Monteith Erskine","1462 - 1490",28,"UK:Great Britain",3,6
"GCBS-BMB",NA,"Majors","1470 - Unknown",NA,"UK:Great Britain",1,0
"GCGT-C3W",NA,"Mary Forster","1400 - 1472",72,"UK:Great Britain",10,0
"GCHV-PMB",NA,"Lisa Jane Start","1485 - Unknown",NA,"UK:Great Britain",4,0
"GCKS-BX4",NA,"Margaret Blundell","1439 - 1510",71,"UK:Great Britain",1,1
"GCM3-3KR",NA,"Elizabeth Leycester","1385 - 1416",31,"UK:Great Britain",2,0
