"fid","QID","name","lifespan","age_at_death","birth_country","children","siblings"
"MZL9-72X",NA,"Joan Fitz Gerald Countess Of Carrick","1281 - 1320",39,"Ireland",8,4
"MZMZ-KDC",NA,"John de Southwell III","1311 - Unknown",NA,"UK:Great Britain",3,1
"MZMZ-KX6",NA,"Joan Filiol","1313 - Unknown",NA,"UK:Great Britain",3,1
"242T-2NJ",NA,"John, Ian Ciar MacLeod 4th. Clan Chief","1330 - 1392",62,"UK:Scotland:Island of Skye",3,3
"24Y4-K56",NA,"Mrs. Joan De Blankenhall","1294 - 1317",23,"UK:Great Britain",1,0
"24Y4-KGY",NA,"Hugh De Blakenhall","1289 - 1330",41,"UK:Great Britain",1,0
"2738-314",NA,"Margaret Jernegan","1300 - 1387",87,"UK:Great Britain",5,2
"2738-3BY",NA,"Paulin Peyvre 2nd Baron Peyvre","1289 - 1323",34,"UK:Great Britain",1,0
"273M-XKX",NA,"Marguerite de Valois","1295 - 1342",47,"France",4,5
"277D-25F",NA,"Sir Thomas Sheffield","1295 - 1348",53,"UK:Great Britain",5,1
"27C2-YFT",NA,"Maud of Lancaster Countess of Ulster","1310 - 1377",67,"UK:Great Britain",4,6
"27G1-NCN",NA,"Alice de Hills","1280 - 1314",34,"UK:Great Britain",1,0
"27H1-Q8G",NA,"John de Chidiock","1280 - Unknown",54,NA,1,1
"27PS-ZN1",NA,"Christiana de Birtles","1265 - 1334",69,"UK:Great Britain",10,0
"27S1-6XD",NA,"Isabella Clifford","1340 - 1393",53,"UK:Great Britain",3,6
"27S6-L1K",NA,"Margaret Ann Dymoke","1405 - 1463",58,"UK:Great Britain",11,5
"27SB-KNC",NA,"Herzog Heinrich Zelazny von Schlesien ,Herzog von Schlesien-Sagan und Schlesien-Glogau","1319 - 1369",50,"Poland",8,3
"27SB-RMR",NA,"Janet Maxwell","1377 - 1411",34,"UK:Great Britain",2,6
"27SS-69Y",NA,"Henry Moyne I","1352 - 1376",24,"UK:Great Britain",1,2
"29CP-4PS",NA,"Alice Drakelowe","1312 - 1420",108,"UK:Great Britain",1,0
"29WW-7SV",NA,"Thomas de Mordaunt","1320 - 1382",62,"UK:Great Britain",1,0
"29WW-KG8",NA,"Sir Thomas Bacon","1333 - Unknown",NA,"UK:Great Britain",2,2
"29YR-MR6",NA,"Elizabeth de Salmesbury","1256 - Unknown",NA,"UK:Great Britain",6,2
"29YY-1LK",NA,"Isabel Constable","1285 - 1346",61,"UK:Great Britain",2,0
"2BLS-VSF",NA,"John le Graas","1320 - Unknown",NA,"UK:Great Britain",1,0
"2CMM-V16",NA,"Stephen de Thorpe IV","1260 - 1310",50,"UK:Great Britain",7,0
"2CYQ-335",NA,"Richard de Appleyard","1280 - 1365",85,"UK:Great Britain",2,1
"2H4N-6QY",NA,"William Apulderfeld","1272 - 1327",56,"UK:Great Britain",1,0
"2JQS-C8L",NA,"Henry Trevalard","1302 - Unknown",NA,"UK:Great Britain",1,0
"2JQS-H1C",NA,"Mrs. Elizabeth Budockshide","1300 - Unknown",NA,"UK:Great Britain",1,0
"2JQS-H59",NA,"Thomas Budockshide","1298 - Unknown",NA,"UK:Great Britain",1,0
"2M3Y-YYW",NA,"Joan Farway","1405 - 1423",18,NA,1,2
"2MGL-4N2",NA,"Mary Cantilupe","1235 - 1285",50,"UK:Great Britain",2,10
"2MKZ-J3H",NA,"Maude Geslingham","1344 - 1383",39,"UK:Great Britain",10,1
"2MQ8-41J",NA,"Jane de Colombières","1268 - Unknown",NA,"UK:Great Britain",3,0
"2MR5-96S",NA,"Gronwy ""Fychan"" Ap Gronwy","1334 - 1367",33,"UK:Great Britain",18,0
"2N17-N1J",NA,"Agnes de Bresworth","1357 - 1421",64,"UK:Great Britain",3,1
"2TBC-9NP",NA,"Simon Blyant","1353 - 1408",55,"UK:Great Britain",3,0
"2WQD-879",NA,"Robert Scobhill","1382 - Unknown",NA,NA,3,1
"2Z3C-RNT",NA,"Maud Agnes Burchid","1352 - Unknown",NA,"UK:Great Britain",1,0
"2Z98-1Z2",NA,"Maud Rockley","1286 - Unknown",68,"Ireland",1,1
"472F-N4N",NA,"Mrs. Robert De La Pomeray or Pomeroy","1327 - Unknown",NA,NA,1,0
"4DR4-RQ7",NA,"Cecily Chartney","1288 - Unknown",NA,"UK:Great Britain",3,0
"4HNP-G4X",NA,"Madam Gedding","Unknown - Unknown",NA,"UK:Great Britain",1,0
"4JTN-4H8",NA,"N N","Unknown - Unknown",NA,NA,4,0
"4YGC-VTY",NA,"Isabelle Larington","1370 - 1439",69,"UK:Great Britain",4,0
"933G-PPH",NA,"Ithel Llwyd ab Ithel Gam Hen of Tegaingl","1190 - 1254",64,"UK:Great Britain",4,0
"9345-FXD",NA,"Walter de Hungerford III","1260 - 1308",48,"UK:Great Britain",2,0
"936R-HBT",NA,"Lady Margaret de Bonkyl","1249 - 1304",55,"UK:Great Britain",10,0
"937J-6MV",NA,"Richard Hody","1310 - 1399",89,"UK:Great Britain",3,1
"937J-D9D",NA,"John de Segrave 4th Baron Segrave","1315 - 1353",37,"UK:Great Britain",3,1
"937J-HGH",NA,"Miss. Gronwy","1270 - 1370",100,"UK:Great Britain",4,2
"93F4-F8M",NA,"Sir John Upton Macclesfield de Hanmer","1277 - 1308",31,"UK:Great Britain",3,5
"93F4-FZ6",NA,"Hawise verch Einion","1280 - 1300",21,"UK:Great Britain",5,0
"93QF-7RM",NA,"Hywel Fychan Ap Hywel","1230 - 1300",70,"UK:Great Britain",5,8
"93QM-JF9",NA,"Gwenillian ferch Cydifor","1265 - Unknown",NA,"UK:Great Britain",19,0
"93QS-9YP",NA,"Iorwerth ap Nicolas","1240 - Unknown",NA,"UK:Great Britain",1,0
"945C-11G",NA,"Rosia De Criol","1287 - Unknown",NA,"UK:Great Britain",1,9
"945G-9G3",NA,"John Nyernuyt","1365 - Unknown",NA,"UK:Great Britain",1,0
"94BL-4JF",NA,"Cecily De Beaufoy","1344 - 1389",45,"UK:Great Britain",6,0
"94L5-FXD","Q2618807","Owain Gwynedd Only King of all Wales","1087 - 1170",83,"UK:Wales:Anglesey",15,8
"94N6-Z68",NA,"Mrs. John Nortoft","1280 - Unknown",NA,"UK:Great Britain",1,0
"94N6-ZD2",NA,"John Nortoft","1280 - Unknown",NA,"UK:Great Britain",1,0
"94ND-4CB",NA,"Margaret Dyneley","1322 - 1382",60,"UK:Great Britain",2,0
"94QY-3FD",NA,"Alice Boteler","1290 - 1356",66,"UK:Great Britain",3,6
"94RQ-MVN",NA,"William Mordaunt","1280 - 1345",66,"UK:Great Britain",1,0
"94RX-T2F",NA,"Edmund Mortimer 2nd Lord Mortimer","1252 - 1304",51,"UK:Great Britain",9,6
"94T6-61J",NA,"Sire Henry V de Joinville Count of Vaudemont","1327 - 1365",38,"France",2,3
"94T6-KQB",NA,"Nicolas III de Lalaing, Seigneur de Lalaing","1306 - 1369",63,"France",6,9
"94VM-6YH",NA,"Robert de Hawley","1370 - Unknown",NA,"UK:Great Britain",1,0
"94VM-6YY",NA,"Mrs. Robert de Hawley","Unknown - Unknown",NA,NA,1,0
"94Y9-YT9",NA,"William Stanley","1250 - Unknown",75,"UK:Great Britain",8,2
"974G-W22",NA,"Henry Mile","1300 - Unknown",NA,"UK:Great Britain",1,0
"97D4-D9M",NA,"Roger la Zouche Lord of Ashby","1182 - 1238",56,"UK:Great Britain",5,3
"97HN-3YK",NA,"John de Bayley","1305 - 1371",66,"UK:Great Britain",1,0
"97W6-9VS",NA,"Lady Margaret Jardine Erskine Countess of Balmuto","1354 - 1419",65,"UK:Great Britain",12,0
"97XP-C38",NA,"Robert le Grosvenor","1342 - 1396",54,"UK:Great Britain",6,1
"991R-CBM",NA,"John Shottisbroke","1275 - 1306",31,NA,1,0
"997X-HM4",NA,"Maud Arderne","1297 - 1336",39,"UK:Great Britain",6,8
"99CC-RXK",NA,"Alice Praers","1295 - Unknown",NA,"UK:Great Britain",4,3
"99D5-YYK",NA,"Margaret de Singleton","1312 - 1358",46,NA,6,0
"99K2-N9W",NA,"Emperor Mihalis Palaiologos VIII  of Byzantine","1224 - 1282",58,"Turkey:North",10,3
"99PG-LST",NA,"Jordan de Kingston - Lord of Kingston","1250 - 1305",55,"UK:Isle of Wight",1,0
"99QD-6Z1",NA,"Richard de Weston","1256 - 1333",77,"UK:Great Britain",1,6
"99VH-PDY",NA,"William de Moravia 5th Earl of Sutherland","1310 - 1370",60,"UK:Great Britain",5,3
"99YX-7K9",NA,"Walter de Radynden","1230 - 1305",76,"UK:Great Britain",2,0
"9C33-YSM",NA,"Robert de Thornhill","1255 - Unknown",NA,"UK:Great Britain",1,0
"9C3F-KCY",NA,"Mrs. Alexander Percy","1281 - Unknown",NA,"UK:Great Britain",1,0
"9C3W-LX1",NA,"Catherine Grandison","1316 - 1349",33,"UK:Great Britain",6,8
"9C4B-CPQ",NA,"Roger Essath","1295 - 1345",50,"UK:Great Britain",1,0
"9C4C-QMV",NA,"Isabella of Mar Countess of Carrick","1277 - 1296",19,"UK:Great Britain",1,4
"9C73-8LY",NA,"Robert del Sandes","1345 - 1413",68,NA,4,1
"9C77-SRZ",NA,"Roger de Mainwaring","1263 - 1295",32,"UK:Great Britain",10,4
"9C78-4KL",NA,"Honora O'Brien","1300 - Unknown",NA,"Ireland",1,0
"9C79-9K1",NA,"Sir Hugh de Hastings","1336 - 1369",33,"UK:Great Britain",5,6
"9C8R-LFS",NA,"Sir William Vernon","1312 - 1352",40,"UK:Great Britain",2,6
"9CC3-MXM",NA,"Marie de Brimeu","1302 - Unknown",NA,"France",2,0
"9CCB-MW5",NA,"Eleanor Lovel","1307 - 1326",19,"UK:Great Britain",1,3
"9CCH-SR8",NA,"Ralph Brook","1280 - Unknown",NA,"UK:Great Britain",4,0
"9CCV-5ML",NA,"Isabel Maud Deincourt","1275 - 1348",73,"UK:Great Britain",13,0
"9CHC-82T",NA,"Guillaume de Sully I","1342 - 1381",39,"France",4,2
"9CHC-X2C",NA,"Jean I de Barbançon, Seigneur de Jeumont","1349 - 1410",62,NA,2,1
"9CHC-X2K",NA,"Jeanne Maubray du Chasteler","1350 - Unknown",NA,NA,2,0
"9CHH-Z1M",NA,"Agnes Neufchâtel","1209 - 1263",54,"Switzerland",13,4
"9CHT-C6C",NA,"Elizabeth Verch Rhys","1300 - 1348",48,"UK:Great Britain",2,1
"9CHV-CD1",NA,"Isabella Cherleton","1308 - 1397",89,"UK:Great Britain",4,3
"9CMK-CK6",NA,"Robert De Caston","1288 - Unknown",NA,"UK:Great Britain",1,0
"9CMK-JN7",NA,"Joan Barry","1290 - Unknown",NA,"UK:Great Britain",1,0
"9CMV-ZVG",NA,"Sir John de Tibetot 2nd Baron of Nettlestead","1313 - 1367",53,"UK:Great Britain",3,0
"9CNK-KX4",NA,"Maud Burnell","1290 - 1341",51,"UK:Great Britain",7,1
"9CQ1-X4J",NA,"Sir Hugh le Despenser 1st Lord Despenser","1286 - 1326",40,"UK:Great Britain",11,5
"9CQN-28Q",NA,"Sir Hugh Audley of Sratton Audley","1267 - 1326",59,"UK:Great Britain",11,4
"9CQT-99H",NA,"Randolph Cadiho","1250 - Unknown",NA,"UK:Great Britain",1,0
"9CQX-DXX","Q59604","Eleanor of Castile Queen of England","1240 - 1290",50,"Spain",14,3
"9CQZ-W68",NA,"William Montagu","1301 - 1344",42,"UK:Great Britain",6,10
"9CSK-2MR",NA,"James Orchard","1256 - Unknown",NA,"UK:Great Britain",1,0
"9CSL-LBL",NA,"Elizabeth Strathbogie","1362 - 1416",54,"UK:Great Britain",2,1
"9CSN-BBR",NA,"Thomas ap Llywelyn","1302 - 1343",41,"UK:Great Britain",5,0
"9CW5-5DW",NA,"Gerhard III of Holstein-Rendsburg","1293 - 1340",47,"Germany",4,3
"9CWG-L46",NA,"Sir Thurstan de Holand","1222 - 1275",53,"UK:Great Britain",10,8
"9CX4-FTF",NA,"Henry de Sturmy","1290 - 1338",48,"UK:Great Britain",3,0
"9CX4-P8N",NA,"Eleanor Hastings","1325 - 1371",46,"UK:Great Britain",2,5
"9CX4-P8X",NA,"William de Ingoldesthorpe","1316 - 1372",56,"UK:Great Britain",1,1
"9CXP-LBY",NA,"Beatrice Unknown (wife of John de Eton)","Unknown - Unknown",NA,NA,1,0
"9CXP-LYC",NA,"John , Lord De Eton Lord","Unknown - 1415",NA,"UK:Great Britain",1,0
"9CZ9-DJQ",NA,"William de la Pole II","1396 - 1450",53,"UK:Great Britain",2,8
"9CZJ-BFW",NA,"Cecily Haccombe","1310 - 1359",49,"UK:Great Britain",1,0
"9CZK-6PT",NA,"Eleanor de Ferrers","1305 - 1381",75,"UK:Great Britain",5,3
"9F37-ZV7",NA,"Lady Alice Woodward","1330 - 1370",40,"UK:Great Britain",3,0
"9H2N-LTK",NA,"Millicent de Gunton","1310 - 1352",42,"UK:Great Britain",5,0
"9H51-K3V",NA,"John de Driby","1310 - 1357",47,NA,3,1
"9H55-3JQ",NA,"Robert Lawrence","1196 - 1265",69,"UK:Great Britain",3,0
"9H5J-87F",NA,"Robert de Stockhay","1275 - 1325",50,"UK:Great Britain",1,0
"9H5J-87L",NA,"Ascara de Pottesford","1280 - Unknown",NA,"UK:Great Britain",1,0
"9H5K-G3X",NA,"Margaret Basset","1280 - 1337",57,"UK:Great Britain",8,2
"9H8F-5HM",NA,"Robert Sidenhall","1342 - Unknown",NA,"UK:Great Britain",2,0
"9H8J-BGW",NA,"Margaret Egglescliffe","1299 - Unknown",NA,"UK:Great Britain",3,0
"9H92-XWD",NA,"Margaret Bisset","1179 - 1232",53,"UK:Great Britain",5,4
"9H9P-9YN",NA,"Sir Thomas Bromley","1298 - Unknown",NA,"UK:Great Britain",1,5
"9HB3-S6T",NA,"Thomas de Hulme","1300 - Unknown",NA,"UK:Great Britain",1,0
"9HB9-N3B",NA,"Margery De Strickley","1262 - Unknown",NA,NA,1,0
"9HB9-N7M",NA,"William De Framlington","1260 - Unknown",NA,NA,1,0
"9HBP-15N",NA,"Kenric de Calveley","1285 - Unknown",69,"UK:Great Britain",4,6
"9HCL-159",NA,"Jean de Franchmont","1267 - 1314",47,NA,1,0
"9HDQ-NQW",NA,"Richard Turgis","1345 - 1449",104,"UK:Great Britain",1,0
"9HGT-628",NA,"Thomas Kyreill","1346 - Unknown",NA,"UK:Great Britain",1,0
"9HGZ-4BC",NA,"Hugh De Wistaston","1318 - Unknown",NA,"UK:Great Britain",2,0
"9HK5-JRG",NA,"Hawise St Amand","1252 - 1287",35,"UK:Great Britain",6,4
"9HL1-VFW",NA,"Richard Leveson III , of Wolverhampton and Willenhall","1315 - 1346",31,"UK:Great Britain",3,4
"9HL6-RRC",NA,"Fulk Strange","1267 - 1324",57,"UK:Great Britain",7,2
"9HLX-LNJ",NA,"Adam de Bytton","1245 - 1299",54,NA,1,0
"9HP2-QXV",NA,"Alice FitzPiers","1234 - 1305",71,"UK:Great Britain",6,6
"9HVH-9ZS",NA,"Anabella FitzHugh","1308 - Unknown",45,"UK:Great Britain",3,5
"9HVV-643","Q2034626","Richard FitzAlan 8th Earl of Arundel","1267 - 1302",35,"UK:Great Britain",5,3
"9HWF-LZQ",NA,"John Bates","1330 - 1428",98,"UK:Great Britain",3,0
"9HY9-HTL",NA,"Richard Crossebi of Oulcottis","Unknown - Unknown",NA,NA,1,0
"9HYC-8WS",NA,"Robert Molyneux","1318 - Unknown",NA,"UK:Great Britain",1,0
"9HYT-J4V",NA,"Reginaldus Flamock","1334 - Unknown",NA,"UK:Great Britain",1,0
"9HYT-JHT",NA,"Johanna","Unknown - Unknown",NA,"UK:Great Britain",1,0
"9HYT-K4X",NA,"Johanna Peverell","1340 - Unknown",NA,"UK:Great Britain",3,0
"9HYT-KW8",NA,"Richard Helligan","Unknown - Unknown",NA,NA,1,2
"9HYT-V6P",NA,"Isabella de la Ford","Unknown - Unknown",NA,NA,1,0
"9HYT-VDY",NA,"Walter de Carburra","1340 - Unknown",NA,NA,1,0
"9HZT-7LN",NA,"Joan de Vere","1255 - 1293",38,"UK:Great Britain",2,10
"9JSP-CD3",NA,"Sir George Muschet","1320 - 1377",57,"UK:Great Britain",1,0
"9K8C-GCY",NA,"Geoffrey de Folville","1320 - Unknown",49,"UK:Great Britain",2,5
"9K8C-GZR",NA,"Janetta Brabazon","1330 - 1369",39,"UK:Great Britain",2,1
"9KPM-18C",NA,"Eve De Clavering","1295 - 1369",74,"UK:Great Britain",6,1
"9M22-KFF",NA,"Mrs Matilda Gerard","1364 - 1393",29,"UK:Great Britain",3,0
"9M58-JVQ",NA,"Margery de Bohun","1252 - 1309",57,"UK:Great Britain",8,4
"9M8Z-GBZ",NA,"Mrs. Margery Bromhall","1260 - Unknown",NA,"UK:Great Britain",5,0
"9M8Z-GTD",NA,"Elen of Warburton","1316 - Unknown",57,"UK:Great Britain",6,0
"9M8Z-GYR",NA,"Thomas Touchet III","1298 - 1349",51,"UK:Great Britain",2,0
"9M8Z-PWP",NA,"Agnes Tabley","1215 - 1254",39,"UK:Great Britain",3,0
"9MB1-BY8",NA,"Lady Margaret Eleanor de Fiennes Baroness of Wigmore","1250 - 1334",84,"France",9,7
"9MM6-HYS",NA,"Joan De Syggeson","1310 - Unknown",NA,"UK:Great Britain",2,0
"9MT8-NK4",NA,"Elizabeth","1330 - Unknown",NA,"UK:Great Britain",1,0
"9MTD-GSH",NA,"William Deincourt, Second Baron d'Eynecourt","1301 - 1364",63,"UK:Great Britain",2,3
"9MVT-R6H",NA,"Mrs. John Carpenter","1313 - Unknown",NA,"UK:Great Britain",1,0
"9MW1-KSL",NA,"Elisabeth von Henneberg-Schleusingen princess of saxony","1324 - 1384",60,"Germany",8,1
"9Q1Q-BKD",NA,"Alexander Dunbar","1242 - 1331",89,"UK:Great Britain",1,4
"9Q61-TYW",NA,"Thomas Trusbutt","1351 - Unknown",NA,"UK:Great Britain",1,0
"9Q6J-S2K",NA,"Rhys ap Llywelyn","1230 - Unknown",NA,"UK:Great Britain",5,2
"9QGS-T78",NA,"Ingeborg Eriksdotter Bielke af Åkerö","Unknown - Unknown",NA,NA,7,0
"9QQ4-ZMQ",NA,"Hawise de Bassett","1181 - 1287",106,"UK:Great Britain",1,11
"9QQZ-W7N",NA,"Lucy of Warwickshire","1300 - Unknown",NA,"UK:Great Britain",1,0
"9QQZ-W7S",NA,"William de Greville II","1300 - Unknown",37,"UK:Great Britain",1,0
"9QRM-DK1",NA,"Katherine de St Pierre","1266 - 1314",49,"UK:Great Britain",4,6
"9S68-X24",NA,"John de Broxbourne","1338 - Unknown",NA,"UK:Great Britain",1,0
"9S68-X2K",NA,"Margaret Welnethan","1346 - Unknown",NA,"UK:Great Britain",1,0
"9S7W-9LY",NA,"Lord William ""Le Hardi"" Douglas 5th Laird of Douglas","1243 - 1298",55,"UK:Great Britain",4,4
"9S8D-5NZ",NA,"Christiana FitzHugh de Windsor","1250 - 1300",50,"UK:Great Britain",5,2
"9S8J-6BZ",NA,"Alice Walter","1315 - Unknown",NA,"UK:Great Britain",1,0
"9S8J-6Y8",NA,"Walter Parles Sheriff","1300 - 1361",61,"UK:Great Britain",1,0
"9S8N-LB5",NA,"Sir Robert Darcy","1270 - 1343",73,"UK:Great Britain",1,0
"9S8N-Y95",NA,"Helen de Bourne","1280 - Unknown",NA,NA,2,0
"9S8N-Y96",NA,"John De Shelving","1280 - Unknown",NA,"UK:Great Britain",2,0
"9S8T-W28",NA,"Meredith Ap Griffith","1180 - Unknown",NA,"UK:Great Britain",1,0
"9S92-N73",NA,"Mrs John De Dunsland","1307 - Unknown",NA,"UK:Great Britain",2,0
"9S9G-68S",NA,"Joan Mortimer","1292 - 1319",27,"UK:Great Britain",2,0
"9S9G-QL2",NA,"Joane de Cantilupe","1242 - 1271",29,"UK:Great Britain",12,5
"9SD1-R4R",NA,"Lady Mary de Montagu","1313 - 1359",46,"UK:Great Britain",2,10
"9SDL-BVN",NA,"Adam Rivington","1300 - Unknown",NA,"UK:Great Britain",1,0
"9SF6-XWL",NA,"Sir Nicholas de Hibburne","1260 - 1320",60,"UK:Great Britain",2,1
"9SFC-97C",NA,"Guillaume Ier de Hainaut de Hollande","1286 - 1337",50,"France",13,13
"9SGM-XSM",NA,"Mrs. John Caldwell","1306 - Unknown",NA,"UK:Great Britain",3,0
"9SJK-1BR",NA,"Elizabeth de Ferrers","1240 - 1297",57,"UK:Great Britain",9,4
"9SMG-RXK",NA,"Bonne de Luxembourg","1315 - 1349",34,"Czech Republic",10,6
"9SNW-4R6",NA,"Conde Eberhard von Württemberg II","1315 - 1392",76,"Germany",2,1
"9SPL-JWC",NA,"Sir George Dunbar 10th Earl of Dunbar, 4th Earl of March","1335 - 1420",85,"UK:Great Britain",13,9
"9SR5-K28","Q310963","Pedro Alfonsez I King of Castile and Leon","1334 - 1369",34,"Spain",7,1
"9SVR-TFZ",NA,"Idonea de Saye","1328 - Unknown",56,"UK:Great Britain",6,5
"9V3R-Q7G",NA,"Elena de Baguley","1280 - 1352",72,"UK:Great Britain",11,4
"9W6W-N2J",NA,"Nicholas Orrell","1352 - 1436",84,"UK:Great Britain",8,2
"9W8X-KFR",NA,"Katherine De Pateshull","1310 - 1383",73,"UK:Great Britain",3,5
"9W9S-FF4",NA,"William de Keith Marischal of Scotland","1236 - 1293",57,"UK:Great Britain",6,1
"9W9S-K5F",NA,"Lady Elizabeth Helen Baillie","1338 - 1374",36,"UK:Great Britain",1,1
"9WCK-JKP",NA,"William Latimer 3rd Baron Latimer of Corby","1300 - Unknown",35,"UK:Great Britain",2,2
"9WGJ-5WT",NA,"Sir John Sutton III","1329 - 1369",40,NA,4,2
"9WLD-Y21",NA,"Mrs John Sutton","1319 - Unknown",NA,"UK:Great Britain",1,0
"9WMV-297",NA,"John Frome","1363 - 1404",41,"UK:Great Britain",2,0
"9WMV-29G",NA,"Margaret de Tregos","1360 - 1420",60,"UK:Great Britain",2,0
"9WPP-7NP",NA,"Johnana Moels","Unknown - 1343",38,NA,3,1
"9WPP-BNT",NA,"Eva de Braose","1228 - 1255",27,"UK:Great Britain",6,7
"9WPT-HF3",NA,"Efa F Gruffydd ap Tudur of Penhwnllys","1279 - 1320",41,"UK:Wales:Anglesey",2,1
"9Z47-JKT",NA,"John Giffard","1245 - 1329",84,"UK:Great Britain",1,0
"9Z47-JLT",NA,"Mrs. Johannis Hunald","1355 - Unknown",NA,"UK:Great Britain",1,0
"9Z4P-J9S",NA,"Hugh de Venables","1256 - 1311",55,"UK:Great Britain",14,5
"9Z8T-VG9",NA,"Theobald de Verdun 1st Lord Verdun","1248 - 1309",61,"UK:Great Britain",8,1
"9Z8W-9XK",NA,"John de Tregoz II","1241 - 1300",59,"UK:Great Britain",6,1
"9Z8W-ZZ3",NA,"Ralph Neville","1332 - 1368",36,"UK:Great Britain",2,11
"9ZC6-V7G",NA,"William de Radcliffe","1268 - 1347",79,"UK:Great Britain",9,8
"9ZC7-PTJ",NA,"William Massey","1400 - 1447",47,"UK:Great Britain",5,7
"9ZC9-299",NA,"John Bourdon IV","1300 - Unknown",NA,"UK:Great Britain",1,0
"9ZCC-8MX",NA,"Katherine Stafford","1338 - 1361",23,"UK:Great Britain",3,8
"9ZCD-B72",NA,"Mabel Hatch","1336 - Unknown",NA,"UK:Great Britain",1,4
"9ZCD-MTT",NA,"Jane de Anthingham","1333 - Unknown",NA,"UK:Great Britain",2,1
"9ZCG-GFY",NA,"John Hunholl","1330 - Unknown",NA,"UK:Great Britain",1,0
"9ZHQ-27H",NA,"Maud Raleigh","1270 - 1331",62,"UK:Great Britain",12,5
"9ZHQ-K41",NA,"Margaret de Ufford","1330 - 1368",38,"UK:Great Britain",6,9
"9ZHX-9DW",NA,"Mary Park","1355 - 1406",51,"UK:Great Britain",4,0
"9ZHY-9ZM",NA,"Sir John de Somery","1319 - 1358",39,"UK:Great Britain",9,0
"9ZZL-S73",NA,"John Scrope","1348 - 1405",57,"UK:Great Britain",1,7
"G21N-H3B",NA,"Lady Maud de Haversham","1273 - 1329",56,"UK:Great Britain",5,0
"G228-JVX",NA,"Sir William Inge","1267 - 1321",54,"UK:Great Britain",3,1
"G228-ZPQ",NA,"Alice","1310 - 1342",94,NA,1,0
"G22N-VD2",NA,"William de Staunton","1235 - 1326",91,"UK:Great Britain",3,3
"G22S-GD1",NA,"Margaret Boteler","1298 - 1356",58,"UK:Great Britain",1,6
"G22S-PM9",NA,"Henry Roynan","1278 - 1346",68,"UK:Great Britain",1,0
"G22S-T2G",NA,"Jane Callamore","1282 - 1341",59,"UK:Great Britain",1,0
"G22T-VH9",NA,"Bridgett","1329 - 1391",62,"UK:Great Britain",1,0
"G22Y-7LF",NA,"Knight Thomas Cotton Sr.","1335 - 1397",62,"UK:Great Britain",1,0
"G22Y-82J",NA,"Alice Marmion","1320 - 1367",47,"UK:Great Britain",3,2
"G22Y-ZS2",NA,"Richard Grace","1335 - 1381",45,"UK:Great Britain",1,0
"G22Z-TSP",NA,"Thomas Botetourt","1285 - 1322",37,"UK:Great Britain",2,5
"G235-BL8",NA,"Mrs Magnus Nilsson","Unknown - Unknown",NA,NA,2,0
"G23L-JJC",NA,"NN Montgomery","1372 - Unknown",NA,"UK:Great Britain",5,0
"G244-Y4Q",NA,"Clarice","1375 - Unknown",45,"UK:Great Britain",3,0
"G24B-N9R",NA,"Mrs. Reginold de Mohun","1349 - Unknown",NA,"UK:Great Britain",1,0
"G24P-4CH",NA,"John Moreville","Unknown - Unknown",NA,NA,1,0
"G24S-JBZ",NA,"Sir Robert Langford","1280 - 1340",60,"UK:Great Britain",1,0
"G25X-JPN",NA,"Joan De Beaumont","1321 - 1349",28,"UK:Great Britain",3,10
"G26T-YSM",NA,"Guy O'Cathan King of Keenaght, Ulster","1244 - Unknown",59,"UK:Northern Ireland",8,2
"G2BB-WBS",NA,"Margaret De Whitmore","1221 - Unknown",NA,"UK:Great Britain",7,0
"G2DH-WYT",NA,"Robert DeMorley","1229 - 1287",58,"UK:Great Britain",1,1
"G2DJ-HXK",NA,"William Tailboys","1315 - 1365",50,"UK:Great Britain",3,5
"G2F8-QF9",NA,"Elizabeth de Clere","Unknown - Unknown",NA,NA,1,0
"G2F9-2P5",NA,"Lady Catherine Engaine","1340 - 1409",69,"UK:Great Britain",6,9
"G2FM-K99",NA,"Baron Robert Garvays","1299 - Unknown",NA,"UK:Great Britain",1,0
"G2FZ-2H9",NA,"Sir John de Peyton","Unknown - Unknown",NA,NA,1,0
"G2GB-NBG",NA,"Mrs John Kennedy","1425 - Unknown",NA,"UK:Great Britain",1,0
"G2GG-R7P",NA,"Jeanne d'AVAUGOUR","1290 - 1327",37,"France",1,0
"G2GQ-N42",NA,"Robert De La Glen","1308 - 1349",41,"UK:Great Britain",3,0
"G2GT-XWS",NA,"Ada","1240 - Unknown",NA,"UK:Great Britain",1,0
"G2H8-T83",NA,"John de Preston","1279 - Unknown",NA,"UK:Great Britain",1,1
"G2HH-JJH",NA,"Lady Valentina Doria of Milan","1290 - 1359",69,"Italy",9,3
"G2HW-WKT",NA,"John Bushey","1335 - 1365",30,"UK:Great Britain",1,0
"G2KP-TNS",NA,"Elizabeth Aspall Baroness of Tibetot","1320 - 1372",52,"UK:Great Britain",1,2
"G2L1-4DW",NA,"Elizabeth Neville","Unknown - Unknown",NA,"UK:Great Britain",1,0
"G2L1-695",NA,"Mrs. William De Brockburg","1291 - Unknown",NA,"UK:Great Britain",1,0
"G2L4-3XZ",NA,"Margaret Euxton","1264 - 1322",58,"UK:Great Britain",2,0
"G2L5-1Y7",NA,"Annabelle de Lacy","1297 - Unknown",NA,"UK:Great Britain",1,0
"G2L8-H82",NA,"Comtesse Marie d'Évreux","1303 - 1335",32,"France",3,2
